subjectID,markerGroup,emotionA,emotionB,fearSummary
MJ1800,UPPER_LIMB_R,SAD,SUMMARY,0.267572918323813
MJ1800,LOWER_LIMB_L,SAD,SUMMARY,0.117299672917422
MJ1800,LOWER_LIMB_R,SAD,SUMMARY,0.104444040347055
MJ1800,WRIST_R,SAD,SUMMARY,0.329990985333374
MJ1800,LTORSO,SAD,SUMMARY,0.240400356398717
MJ1800,WRIST_L,SAD,SUMMARY,0.256848720316786
MS2002,UTORSO,SAD,SUMMARY,0.204908547258124
MS2002,HEAD,SAD,SUMMARY,0.156962790428313
MS2002,UPPER_LIMB_L,SAD,SUMMARY,0.193611402526365
MS2002,UPPER_LIMB_R,SAD,SUMMARY,0.188804081759973
MS2002,LOWER_LIMB_L,SAD,SUMMARY,0.0388329312375754
MS2002,LOWER_LIMB_R,SAD,SUMMARY,0.0677985416824527
MS2002,WRIST_R,SAD,SUMMARY,0.281918479887132
MS2002,LTORSO,SAD,SUMMARY,0.183248079680069
MS2002,WRIST_L,SAD,SUMMARY,0.148766167510968
MT2401,UTORSO,SAD,SUMMARY,0.191761010401914
MT2401,HEAD,SAD,SUMMARY,0.174387564746441
MT2401,UPPER_LIMB_L,SAD,SUMMARY,0.131341369343324
MT2401,UPPER_LIMB_R,SAD,SUMMARY,0.242037561901577
MT2401,LOWER_LIMB_L,SAD,SUMMARY,0.0806360107123596
MT2401,LOWER_LIMB_R,SAD,SUMMARY,0.110947724044407
MT2401,WRIST_R,SAD,SUMMARY,0.262591503851119
MT2401,LTORSO,SAD,SUMMARY,0.212722808660614
MT2401,WRIST_L,SAD,SUMMARY,0.144436834517746
RC2602,UTORSO,SAD,SUMMARY,0.126299036359399
RC2602,HEAD,SAD,SUMMARY,0.10763056083304
RC2602,UPPER_LIMB_L,SAD,SUMMARY,0.091722355517499
RC2602,UPPER_LIMB_R,SAD,SUMMARY,0.112014772715595
RC2602,LOWER_LIMB_L,SAD,SUMMARY,0.0715375494312504
RC2602,LOWER_LIMB_R,SAD,SUMMARY,0.0847514760841808
RC2602,WRIST_R,SAD,SUMMARY,0.123362729979943
RC2602,LTORSO,SAD,SUMMARY,0.0821259532431784
RC2602,WRIST_L,SAD,SUMMARY,0.204687303492826
SC0401,UTORSO,SAD,SUMMARY,0.205805777679455
SC0401,HEAD,SAD,SUMMARY,0.229048020418988
SC0401,UPPER_LIMB_L,SAD,SUMMARY,0.217023266653066
SC0401,UPPER_LIMB_R,SAD,SUMMARY,0.186777805221501
SC0401,LOWER_LIMB_L,SAD,SUMMARY,0.105177025755488
SC0401,LOWER_LIMB_R,SAD,SUMMARY,0.115185177429871
SC0401,LTORSO,SAD,SUMMARY,0.183045010814011
SC3001,UTORSO,SAD,SUMMARY,0.224146540702964
SC3001,HEAD,SAD,SUMMARY,0.109732150605426
SC3001,UPPER_LIMB_L,SAD,SUMMARY,0.148422702106359
SC3001,UPPER_LIMB_R,SAD,SUMMARY,0.2295687114953
SC3001,LOWER_LIMB_L,SAD,SUMMARY,0.0998737494818748
SC3001,LOWER_LIMB_R,SAD,SUMMARY,0.151954692414275
SC3001,LTORSO,SAD,SUMMARY,0.170857097762259
SK0702,UTORSO,SAD,SUMMARY,0.081144848038563
SK0702,HEAD,SAD,SUMMARY,0.0709918619440521
SK0702,UPPER_LIMB_L,SAD,SUMMARY,0.117819711073934
SK0702,UPPER_LIMB_R,SAD,SUMMARY,0.139569171656291
SK0702,LOWER_LIMB_L,SAD,SUMMARY,0.0636161023154922
SK0702,LOWER_LIMB_R,SAD,SUMMARY,0.0706114537187836
SK0702,WRIST_R,SAD,SUMMARY,0.149627517034225
SK0702,LTORSO,SAD,SUMMARY,0.0955706626436182
SK0702,WRIST_L,SAD,SUMMARY,0.152628280526138
XB0202,UTORSO,SAD,SUMMARY,0.246149497043445
XB0202,HEAD,SAD,SUMMARY,0.228715760953881
XB0202,UPPER_LIMB_L,SAD,SUMMARY,0.313628360425191
XB0202,UPPER_LIMB_R,SAD,SUMMARY,0.256852036354613
XB0202,LOWER_LIMB_L,SAD,SUMMARY,0.117081614032208
XB0202,LOWER_LIMB_R,SAD,SUMMARY,0.140575945420539
XB0202,WRIST_R,SAD,SUMMARY,0.254162764091252
XB0202,LTORSO,SAD,SUMMARY,0.204813633744046
XB0202,WRIST_L,SAD,SUMMARY,0.435727715728956
XB0300,UTORSO,SAD,SUMMARY,0.10280966624103
XB0300,HEAD,SAD,SUMMARY,0.128074334695636
XB0300,UPPER_LIMB_L,SAD,SUMMARY,0.173292387020221
XB0300,UPPER_LIMB_R,SAD,SUMMARY,0.143823032192962
XB0300,LOWER_LIMB_L,SAD,SUMMARY,0.070420467712368
XB0300,LOWER_LIMB_R,SAD,SUMMARY,0.113308199817726
XB0300,WRIST_R,SAD,SUMMARY,0.2023310388132
XB0300,LTORSO,SAD,SUMMARY,0.122525932345319
XB0300,WRIST_L,SAD,SUMMARY,0.159882488575082
XC3002,UTORSO,SAD,SUMMARY,0.143785052398935
XC3002,HEAD,SAD,SUMMARY,0.116928875731429
XC3002,UPPER_LIMB_L,SAD,SUMMARY,0.0927125416429471
XC3002,UPPER_LIMB_R,SAD,SUMMARY,0.163725959069972
XC3002,LOWER_LIMB_L,SAD,SUMMARY,0.0776144078191907
XC3002,LOWER_LIMB_R,SAD,SUMMARY,0.0708306681039526
XC3002,WRIST_R,SAD,SUMMARY,0.245185244569197
XC3002,LTORSO,SAD,SUMMARY,0.0717705695035079
XC3002,WRIST_L,SAD,SUMMARY,0.24483282674772
XJ1802,UTORSO,SAD,SUMMARY,0.156950708393987
XJ1802,HEAD,SAD,SUMMARY,0.215477615806891
XJ1802,UPPER_LIMB_L,SAD,SUMMARY,0.227740646920223
XJ1802,UPPER_LIMB_R,SAD,SUMMARY,0.353134297068311
XJ1802,LOWER_LIMB_L,SAD,SUMMARY,0.0894496173891907
XJ1802,LOWER_LIMB_R,SAD,SUMMARY,0.093656434188245
XJ1802,WRIST_R,SAD,SUMMARY,0.451678411285962
XJ1802,LTORSO,SAD,SUMMARY,0.248002753219171
XJ1802,WRIST_L,SAD,SUMMARY,0.339733132660946
XM2301,UTORSO,SAD,SUMMARY,0.244171242008351
XM2301,HEAD,SAD,SUMMARY,0.121746964806856
XM2301,UPPER_LIMB_L,SAD,SUMMARY,0.283214804426345
XM2301,UPPER_LIMB_R,SAD,SUMMARY,0.270918205493752
XM2301,LOWER_LIMB_L,SAD,SUMMARY,0.207858238357508
XM2301,LOWER_LIMB_R,SAD,SUMMARY,0.163816916091602
XM2301,WRIST_R,SAD,SUMMARY,0.205312211153333
XM2301,LTORSO,SAD,SUMMARY,0.304657156525743
XM2301,WRIST_L,SAD,SUMMARY,0.224120450718256
XM3001,UTORSO,SAD,SUMMARY,0.260826365098252
XM3001,HEAD,SAD,SUMMARY,0.236305236394722
XM3001,UPPER_LIMB_L,SAD,SUMMARY,0.289225989624229
XM3001,UPPER_LIMB_R,SAD,SUMMARY,0.257921640715833
XM3001,LOWER_LIMB_L,SAD,SUMMARY,0.136898025359229
XM3001,LOWER_LIMB_R,SAD,SUMMARY,0.110941803914339
XM3001,WRIST_R,SAD,SUMMARY,0.332102288624028
XM3001,LTORSO,SAD,SUMMARY,0.262230917981593
XM3001,WRIST_L,SAD,SUMMARY,0.310778766285635
XP1500,UTORSO,SAD,SUMMARY,0.29110279220455
XP1500,HEAD,SAD,SUMMARY,0.333643131591101
XP1500,UPPER_LIMB_L,SAD,SUMMARY,0.310780000320553
XP1500,UPPER_LIMB_R,SAD,SUMMARY,0.317410215514501
XP1500,LOWER_LIMB_L,SAD,SUMMARY,0.13992539057651
XP1500,LOWER_LIMB_R,SAD,SUMMARY,0.192327535559704
XP1500,WRIST_R,SAD,SUMMARY,0.305589709378902
XP1500,LTORSO,SAD,SUMMARY,0.300360580032721
XP1500,WRIST_L,SAD,SUMMARY,0.370540566852733
XR2302,UTORSO,SAD,SUMMARY,0.2418361748164
XR2302,HEAD,SAD,SUMMARY,0.166960726708174
XR2302,UPPER_LIMB_L,SAD,SUMMARY,0.237000977883141
XR2302,UPPER_LIMB_R,SAD,SUMMARY,0.241072971215467
XR2302,LOWER_LIMB_L,SAD,SUMMARY,0.136999203023789
XR2302,LOWER_LIMB_R,SAD,SUMMARY,0.150318451172927
XR2302,WRIST_R,SAD,SUMMARY,0.296597620180312
XR2302,LTORSO,SAD,SUMMARY,0.244008868804803
XR2302,WRIST_L,SAD,SUMMARY,0.223455424887274
XT2701,UTORSO,SAD,SUMMARY,0.159745069387435
XT2701,HEAD,SAD,SUMMARY,0.225681628674117
XT2701,UPPER_LIMB_L,SAD,SUMMARY,0.325213422420725
XT2701,UPPER_LIMB_R,SAD,SUMMARY,0.171313117487495
XT2701,LOWER_LIMB_L,SAD,SUMMARY,0.0909879409438215
XT2701,LOWER_LIMB_R,SAD,SUMMARY,0.116983729503267
XT2701,WRIST_R,SAD,SUMMARY,0.280191245869734
XT2701,LTORSO,SAD,SUMMARY,0.142428139217329
XT2701,WRIST_L,SAD,SUMMARY,0.259078845701616
XW3001,UTORSO,SAD,SUMMARY,0.198406790427759
XW3001,HEAD,SAD,SUMMARY,0.198799613875495
XW3001,UPPER_LIMB_L,SAD,SUMMARY,0.213813072393201
XW3001,UPPER_LIMB_R,SAD,SUMMARY,0.123701253543301
XW3001,LOWER_LIMB_L,SAD,SUMMARY,0.120589640453309
XW3001,LOWER_LIMB_R,SAD,SUMMARY,0.0881312021422459
XW3001,WRIST_R,SAD,SUMMARY,0.293227059487995
XW3001,LTORSO,SAD,SUMMARY,0.125088936410826
XW3001,WRIST_L,SAD,SUMMARY,0.132078129401822
XY1700,UTORSO,SAD,SUMMARY,0.130120836846604
XY1700,HEAD,SAD,SUMMARY,0.195781159851808
XY1700,UPPER_LIMB_L,SAD,SUMMARY,0.111891521161374
XY1700,UPPER_LIMB_R,SAD,SUMMARY,0.114155190275519
XY1700,LOWER_LIMB_L,SAD,SUMMARY,0.108136833908228
XY1700,LOWER_LIMB_R,SAD,SUMMARY,0.0983974668553713
XY1700,WRIST_R,SAD,SUMMARY,0.172761135050066
XY1700,LTORSO,SAD,SUMMARY,0.144491509287649
XY1700,WRIST_L,SAD,SUMMARY,0.168485386535155
