subjectID,markerGroup,emotionA,emotionB,fearSummary
MJ1800,UPPER_LIMB_L,SAD,SUMMARY,0.265524598200946
MJ1800,UPPER_LIMB_R,SAD,SUMMARY,0.236932564050594
MJ1800,LOWER_LIMB_L,SAD,SUMMARY,0.187402718134523
MJ1800,LOWER_LIMB_R,SAD,SUMMARY,0.160359514922618
MJ1800,WRIST_L,SAD,SUMMARY,0.270903625514171
MJ1800,WRIST_R,SAD,SUMMARY,0.255420226271926
MJ1800,LTORSO,SAD,SUMMARY,0.24648104429687
MS2002,UTORSO,SAD,SUMMARY,0.173789405760046
MS2002,HEAD,SAD,SUMMARY,0.0979615080533845
MS2002,UPPER_LIMB_L,SAD,SUMMARY,0.142809525351936
MS2002,UPPER_LIMB_R,SAD,SUMMARY,0.144932663467129
MS2002,LOWER_LIMB_L,SAD,SUMMARY,0.142639084276097
MS2002,LOWER_LIMB_R,SAD,SUMMARY,0.133785582158347
MS2002,WRIST_L,SAD,SUMMARY,0.188221828918966
MS2002,WRIST_R,SAD,SUMMARY,0.136333221813315
MS2002,LTORSO,SAD,SUMMARY,0.148108371030549
MT2401,UTORSO,SAD,SUMMARY,0.121080324827397
MT2401,HEAD,SAD,SUMMARY,0.0877216460354633
MT2401,UPPER_LIMB_L,SAD,SUMMARY,0.148009367681499
MT2401,UPPER_LIMB_R,SAD,SUMMARY,0.135128805620609
MT2401,LOWER_LIMB_L,SAD,SUMMARY,0.0924553310432715
MT2401,LOWER_LIMB_R,SAD,SUMMARY,0.0894251143080183
MT2401,WRIST_L,SAD,SUMMARY,0.163265306122449
MT2401,WRIST_R,SAD,SUMMARY,0.172131147540984
MT2401,LTORSO,SAD,SUMMARY,0.151092578688129
RC2602,UTORSO,SAD,SUMMARY,0.204355363605949
RC2602,HEAD,SAD,SUMMARY,0.211140849782536
RC2602,UPPER_LIMB_L,SAD,SUMMARY,0.298126463700234
RC2602,UPPER_LIMB_R,SAD,SUMMARY,0.219939779190365
RC2602,LOWER_LIMB_L,SAD,SUMMARY,0.107922496637268
RC2602,LOWER_LIMB_R,SAD,SUMMARY,0.120473731936993
RC2602,WRIST_L,SAD,SUMMARY,0.349782535965206
RC2602,WRIST_R,SAD,SUMMARY,0.226831716293075
RC2602,LTORSO,SAD,SUMMARY,0.235329541652727
SC0401,UTORSO,SAD,SUMMARY,0.334929356761292
SC0401,HEAD,SAD,SUMMARY,0.325502295025974
SC0401,UPPER_LIMB_L,SAD,SUMMARY,0.349113415858147
SC0401,UPPER_LIMB_R,SAD,SUMMARY,0.37152893944463
SC0401,LOWER_LIMB_L,SAD,SUMMARY,0.203774365828785
SC0401,LOWER_LIMB_R,SAD,SUMMARY,0.192622950819672
SC0401,WRIST_L,SAD,SUMMARY,0.361993977919036
SC0401,WRIST_R,SAD,SUMMARY,0.391769822683172
SC0401,LTORSO,SAD,SUMMARY,0.344136025756923
SC3001,UTORSO,SAD,SUMMARY,0.23083122966027
SC3001,HEAD,SAD,SUMMARY,0.166242890598862
SC3001,UPPER_LIMB_L,SAD,SUMMARY,0.258815657410505
SC3001,UPPER_LIMB_R,SAD,SUMMARY,0.254566744730679
SC3001,LOWER_LIMB_L,SAD,SUMMARY,0.199648711943794
SC3001,LOWER_LIMB_R,SAD,SUMMARY,0.141309802609568
SC3001,WRIST_L,SAD,SUMMARY,0.262295081967213
SC3001,WRIST_R,SAD,SUMMARY,0.285714285714286
SC3001,LTORSO,SAD,SUMMARY,0.242790230846437
SK0702,UTORSO,SAD,SUMMARY,0.128653547857295
SK0702,HEAD,SAD,SUMMARY,0.140883238541318
SK0702,UPPER_LIMB_L,SAD,SUMMARY,0.155176334885467
SK0702,UPPER_LIMB_R,SAD,SUMMARY,0.162361993977919
SK0702,LOWER_LIMB_L,SAD,SUMMARY,0.0831237311190315
SK0702,LOWER_LIMB_R,SAD,SUMMARY,0.0670126862402951
SK0702,WRIST_L,SAD,SUMMARY,0.176814988290398
SK0702,WRIST_R,SAD,SUMMARY,0.159351739050476
SK0702,LTORSO,SAD,SUMMARY,0.134078474091029
XB0202,UTORSO,SAD,SUMMARY,0.289850664557925
XB0202,HEAD,SAD,SUMMARY,0.356574105051857
XB0202,UPPER_LIMB_L,SAD,SUMMARY,0.325158916025427
XB0202,UPPER_LIMB_R,SAD,SUMMARY,0.302442288390766
XB0202,LOWER_LIMB_L,SAD,SUMMARY,0.170094143859317
XB0202,LOWER_LIMB_R,SAD,SUMMARY,0.171587487453998
XB0202,WRIST_L,SAD,SUMMARY,0.385747741719639
XB0202,WRIST_R,SAD,SUMMARY,0.345600535296086
XB0202,LTORSO,SAD,SUMMARY,0.276714620274339
XB0300,UTORSO,SAD,SUMMARY,0.19602177681803
XB0300,HEAD,SAD,SUMMARY,0.114553362328538
XB0300,UPPER_LIMB_L,SAD,SUMMARY,0.224255603880897
XB0300,UPPER_LIMB_R,SAD,SUMMARY,0.238106390097022
XB0300,LOWER_LIMB_L,SAD,SUMMARY,0.132271108741426
XB0300,LOWER_LIMB_R,SAD,SUMMARY,0.121333184506383
XB0300,WRIST_L,SAD,SUMMARY,0.231348277015724
XB0300,WRIST_R,SAD,SUMMARY,0.246068919371027
XB0300,LTORSO,SAD,SUMMARY,0.207594513215122
XC3002,UTORSO,SAD,SUMMARY,0.127330514918337
XC3002,HEAD,SAD,SUMMARY,0.122549347607896
XC3002,UPPER_LIMB_L,SAD,SUMMARY,0.15717631314821
XC3002,UPPER_LIMB_R,SAD,SUMMARY,0.167514218802275
XC3002,LOWER_LIMB_L,SAD,SUMMARY,0.0932122306357548
XC3002,LOWER_LIMB_R,SAD,SUMMARY,0.0927846548455448
XC3002,WRIST_L,SAD,SUMMARY,0.167985150420748
XC3002,WRIST_R,SAD,SUMMARY,0.204583472733356
XC3002,LTORSO,SAD,SUMMARY,0.135311541673239
XJ1802,UTORSO,SAD,SUMMARY,0.177620973873901
XJ1802,HEAD,SAD,SUMMARY,0.175409836065574
XJ1802,UPPER_LIMB_L,SAD,SUMMARY,0.182970893275343
XJ1802,UPPER_LIMB_R,SAD,SUMMARY,0.177617932418869
XJ1802,LOWER_LIMB_L,SAD,SUMMARY,0.147122783539645
XJ1802,LOWER_LIMB_R,SAD,SUMMARY,0.142438942790231
XJ1802,WRIST_L,SAD,SUMMARY,0.207259953161593
XJ1802,WRIST_R,SAD,SUMMARY,0.182000669120107
XJ1802,LTORSO,SAD,SUMMARY,0.161492330102651
XM2301,UTORSO,SAD,SUMMARY,0.294017457951884
XM2301,HEAD,SAD,SUMMARY,0.283907661425226
XM2301,UPPER_LIMB_L,SAD,SUMMARY,0.344061559049849
XM2301,UPPER_LIMB_R,SAD,SUMMARY,0.325493476078956
XM2301,LOWER_LIMB_L,SAD,SUMMARY,0.25192838292175
XM2301,LOWER_LIMB_R,SAD,SUMMARY,0.19673525147764
XM2301,WRIST_L,SAD,SUMMARY,0.359819337571094
XM2301,WRIST_R,SAD,SUMMARY,0.359819337571094
XM2301,LTORSO,SAD,SUMMARY,0.309802609568418
XM3001,UTORSO,SAD,SUMMARY,0.142017281284725
XM3001,HEAD,SAD,SUMMARY,0.15807962529274
XM3001,UPPER_LIMB_L,SAD,SUMMARY,0.13977919036467
XM3001,UPPER_LIMB_R,SAD,SUMMARY,0.175175644028103
XM3001,LOWER_LIMB_L,SAD,SUMMARY,0.12745344039255
XM3001,LOWER_LIMB_R,SAD,SUMMARY,0.111018177762908
XM3001,WRIST_L,SAD,SUMMARY,0.179993308798929
XM3001,WRIST_R,SAD,SUMMARY,0.194044831047173
XM3001,LTORSO,SAD,SUMMARY,0.150174225165063
XP1500,UTORSO,SAD,SUMMARY,0.309635329541653
XP1500,HEAD,SAD,SUMMARY,0.263031114084978
XP1500,UPPER_LIMB_L,SAD,SUMMARY,0.340849782535965
XP1500,UPPER_LIMB_R,SAD,SUMMARY,0.3293743726999
XP1500,LOWER_LIMB_L,SAD,SUMMARY,0.228496553350525
XP1500,LOWER_LIMB_R,SAD,SUMMARY,0.200652392104383
XP1500,WRIST_L,SAD,SUMMARY,0.338909334225493
XP1500,WRIST_R,SAD,SUMMARY,0.366510538641686
XP1500,LTORSO,SAD,SUMMARY,0.335229173636668
XR2302,UTORSO,SAD,SUMMARY,0.227050340721058
XR2302,HEAD,SAD,SUMMARY,0.255168952827033
XR2302,UPPER_LIMB_L,SAD,SUMMARY,0.219270659083305
XR2302,UPPER_LIMB_R,SAD,SUMMARY,0.198594847775176
XR2302,LOWER_LIMB_L,SAD,SUMMARY,0.19532731125237
XR2302,LOWER_LIMB_R,SAD,SUMMARY,0.217380394780863
XR2302,WRIST_L,SAD,SUMMARY,0.200234192037471
XR2302,WRIST_R,SAD,SUMMARY,0.202576112412178
XR2302,LTORSO,SAD,SUMMARY,0.209079539783797
