medianA,medianB,deltaMedian_AminusB,pairLabel,deltaMedian_sorted,subjectID,markerGroup,emotionA,emotionB,ksD,nSamplesA,nSamplesB,nVideosA,nVideosB
12.7650454238484,9.54004977280605,3.22499565104235,DISGUST-FEAR,-3.22499565104235,MJ1800,LTORSO,DISGUST,FEAR,0.142054548856324,8065,8665,1,1
12.7650454238484,19.0560281240803,-6.29098270023187,DISGUST-JOY,6.29098270023187,MJ1800,LTORSO,DISGUST,JOY,0.254442817293732,8065,3935,1,1
12.7650454238484,22.361349201502,-9.59630377765356,DISGUST-SAD,9.59630377765356,MJ1800,LTORSO,DISGUST,SAD,0.342377552011251,8065,4648,1,1
9.54004977280605,19.0560281240803,-9.51597835127422,FEAR-JOY,9.51597835127422,MJ1800,LTORSO,FEAR,JOY,0.392574371036557,8665,3935,1,1
9.54004977280605,22.361349201502,-12.8212994286959,FEAR-SAD,12.8212994286959,MJ1800,LTORSO,FEAR,SAD,0.472717736000469,8665,4648,1,1
19.0560281240803,22.361349201502,-3.3053210774217,JOY-SAD,3.3053210774217,MJ1800,LTORSO,JOY,SAD,0.138423160786183,3935,4648,1,1
26.6881629160439,18.7434540352629,7.94470888078105,DISGUST-NEUTRAL,7.94470888078105,MS2002,UTORSO,NEUTRAL,DISGUST,0.314136387699766,4302,13840,1,1
26.6881629160439,21.5282082931558,5.1599546228881,FEAR-NEUTRAL,5.1599546228881,MS2002,UTORSO,NEUTRAL,FEAR,0.224437133008752,4302,10194,1,1
26.6881629160439,10.4864652972921,16.2016976187519,JOY-NEUTRAL,16.2016976187519,MS2002,UTORSO,NEUTRAL,JOY,0.581280864839833,4302,17894,1,1
26.6881629160439,18.7009170719756,7.98724584406832,NEUTRAL-SAD,-7.98724584406832,MS2002,UTORSO,NEUTRAL,SAD,0.309251703231272,4302,9670,1,1
18.7434540352629,21.5282082931558,-2.78475425789295,DISGUST-FEAR,2.78475425789295,MS2002,UTORSO,DISGUST,FEAR,0.104828920106013,13840,10194,1,1
18.7434540352629,10.4864652972921,8.25698873797084,DISGUST-JOY,-8.25698873797084,MS2002,UTORSO,DISGUST,JOY,0.334913695358214,13840,17894,1,1
18.7434540352629,18.7009170719756,0.0425369632872687,DISGUST-SAD,-0.0425369632872687,MS2002,UTORSO,DISGUST,SAD,0.0558870471214829,13840,9670,1,1
21.5282082931558,10.4864652972921,11.0417429958638,FEAR-JOY,-11.0417429958638,MS2002,UTORSO,FEAR,JOY,0.401282823079141,10194,17894,1,1
21.5282082931558,18.7009170719756,2.82729122118022,FEAR-SAD,-2.82729122118022,MS2002,UTORSO,FEAR,SAD,0.100565391284976,10194,9670,1,1
10.4864652972921,18.7009170719756,-8.21445177468357,JOY-SAD,8.21445177468357,MS2002,UTORSO,JOY,SAD,0.316698716063076,17894,9670,1,1
25.5497322682953,21.4073685900424,4.1423636782529,DISGUST-NEUTRAL,4.1423636782529,MS2002,HEAD,NEUTRAL,DISGUST,0.19586963752118,1881,4060,1,1
25.5497322682953,21.5731621072921,3.97657016100319,FEAR-NEUTRAL,3.97657016100319,MS2002,HEAD,NEUTRAL,FEAR,0.182831605528974,1881,3648,1,1
25.5497322682953,14.9017272758847,10.6480049924106,JOY-NEUTRAL,10.6480049924106,MS2002,HEAD,NEUTRAL,JOY,0.421847555675449,1881,6740,1,1
25.5497322682953,19.7243296181942,5.82540265010103,NEUTRAL-SAD,-5.82540265010103,MS2002,HEAD,NEUTRAL,SAD,0.23937007201328,1881,2987,1,1
21.4073685900424,21.5731621072921,-0.165793517249707,DISGUST-FEAR,0.165793517249707,MS2002,HEAD,DISGUST,FEAR,0.0274711563391237,4060,3648,1,1
21.4073685900424,14.9017272758847,6.50564131415769,DISGUST-JOY,-6.50564131415769,MS2002,HEAD,DISGUST,JOY,0.281307099735423,4060,6740,1,1
21.4073685900424,19.7243296181942,1.68303897184814,DISGUST-SAD,-1.68303897184814,MS2002,HEAD,DISGUST,SAD,0.119960304175236,4060,2987,1,1
21.5731621072921,14.9017272758847,6.6714348314074,FEAR-JOY,-6.6714348314074,MS2002,HEAD,FEAR,JOY,0.271466500078088,3648,6740,1,1
21.5731621072921,19.7243296181942,1.84883248909784,FEAR-SAD,-1.84883248909784,MS2002,HEAD,FEAR,SAD,0.121694557996934,3648,2987,1,1
14.9017272758847,19.7243296181942,-4.82260234230955,JOY-SAD,4.82260234230955,MS2002,HEAD,JOY,SAD,0.192231022859692,6740,2987,1,1
24.1553878483284,20.33197744189,3.82341040643835,DISGUST-NEUTRAL,3.82341040643835,MS2002,UPPER_LIMB_L,NEUTRAL,DISGUST,0.176415921809726,1875,4229,1,1
24.1553878483284,22.6845176486447,1.47087019968373,FEAR-NEUTRAL,1.47087019968373,MS2002,UPPER_LIMB_L,NEUTRAL,FEAR,0.119490136570561,1875,4613,1,1
24.1553878483284,11.1897089355878,12.9656789127406,JOY-NEUTRAL,12.9656789127406,MS2002,UPPER_LIMB_L,NEUTRAL,JOY,0.531309710576143,1875,7394,1,1
24.1553878483284,18.441362685354,5.71402516297435,NEUTRAL-SAD,-5.71402516297435,MS2002,UPPER_LIMB_L,NEUTRAL,SAD,0.243163655308951,1875,3199,1,1
20.33197744189,22.6845176486447,-2.35254020675463,DISGUST-FEAR,2.35254020675463,MS2002,UPPER_LIMB_L,DISGUST,FEAR,0.0900736642520287,4229,4613,1,1
20.33197744189,11.1897089355878,9.14226850630222,DISGUST-JOY,-9.14226850630222,MS2002,UPPER_LIMB_L,DISGUST,JOY,0.38201725875786,4229,7394,1,1
20.33197744189,18.441362685354,1.890614756536,DISGUST-SAD,-1.890614756536,MS2002,UPPER_LIMB_L,DISGUST,SAD,0.0962667823526964,4229,3199,1,1
22.6845176486447,11.1897089355878,11.4948087130568,FEAR-JOY,-11.4948087130568,MS2002,UPPER_LIMB_L,FEAR,JOY,0.418439297956094,4613,7394,1,1
22.6845176486447,18.441362685354,4.24315496329062,FEAR-SAD,-4.24315496329062,MS2002,UPPER_LIMB_L,FEAR,SAD,0.144059149743779,4613,3199,1,1
11.1897089355878,18.441362685354,-7.25165374976622,JOY-SAD,7.25165374976622,MS2002,UPPER_LIMB_L,JOY,SAD,0.332800062705557,7394,3199,1,1
24.9673336503658,21.0223431662847,3.94499048408101,DISGUST-NEUTRAL,3.94499048408101,MS2002,UPPER_LIMB_R,NEUTRAL,DISGUST,0.181885956369116,1294,4023,1,1
24.9673336503658,20.8822392864633,4.08509436390248,FEAR-NEUTRAL,4.08509436390248,MS2002,UPPER_LIMB_R,NEUTRAL,FEAR,0.166900586809487,1294,4308,1,1
24.9673336503658,9.37853594148437,15.5887977088814,JOY-NEUTRAL,15.5887977088814,MS2002,UPPER_LIMB_R,NEUTRAL,JOY,0.612713796252815,1294,6869,1,1
24.9673336503658,18.7576260804371,6.20970756992862,NEUTRAL-SAD,-6.20970756992862,MS2002,UPPER_LIMB_R,NEUTRAL,SAD,0.245869245586479,1294,3695,1,1
21.0223431662847,20.8822392864633,0.140103879821474,DISGUST-FEAR,-0.140103879821474,MS2002,UPPER_LIMB_R,DISGUST,FEAR,0.0456663876304563,4023,4308,1,1
21.0223431662847,9.37853594148437,11.6438072248004,DISGUST-JOY,-11.6438072248004,MS2002,UPPER_LIMB_R,DISGUST,JOY,0.457274876766787,4023,6869,1,1
21.0223431662847,18.7576260804371,2.26471708584761,DISGUST-SAD,-2.26471708584761,MS2002,UPPER_LIMB_R,DISGUST,SAD,0.0946434187454613,4023,3695,1,1
20.8822392864633,9.37853594148437,11.5037033449789,FEAR-JOY,-11.5037033449789,MS2002,UPPER_LIMB_R,FEAR,JOY,0.501521814327906,4308,6869,1,1
20.8822392864633,18.7576260804371,2.12461320602614,FEAR-SAD,-2.12461320602614,MS2002,UPPER_LIMB_R,FEAR,SAD,0.131738917933467,4308,3695,1,1
9.37853594148437,18.7576260804371,-9.37909013895276,JOY-SAD,9.37909013895276,MS2002,UPPER_LIMB_R,JOY,SAD,0.379259685067012,6869,3695,1,1
7.75856965518094,7.98003187628278,-0.221462221101846,DISGUST-NEUTRAL,-0.221462221101846,MS2002,LOWER_LIMB_L,NEUTRAL,DISGUST,0.0418493506493507,16555,26875,1,1
7.75856965518094,8.41782713898841,-0.659257483807471,FEAR-NEUTRAL,-0.659257483807471,MS2002,LOWER_LIMB_L,NEUTRAL,FEAR,0.0690661463217167,16555,21010,1,1
7.75856965518094,4.43962051763881,3.31894913754212,JOY-NEUTRAL,3.31894913754212,MS2002,LOWER_LIMB_L,NEUTRAL,JOY,0.168443306880778,16555,26892,1,1
7.75856965518094,7.44125465131525,0.317315003865691,NEUTRAL-SAD,-0.317315003865691,MS2002,LOWER_LIMB_L,NEUTRAL,SAD,0.0412410505772619,16555,20589,1,1
7.98003187628278,8.41782713898841,-0.437795262705625,DISGUST-FEAR,0.437795262705625,MS2002,LOWER_LIMB_L,DISGUST,FEAR,0.0339296237671983,26875,21010,1,1
7.98003187628278,4.43962051763881,3.54041135864397,DISGUST-JOY,-3.54041135864397,MS2002,LOWER_LIMB_L,DISGUST,JOY,0.178311180293958,26875,26892,1,1
7.98003187628278,7.44125465131525,0.538777224967537,DISGUST-SAD,-0.538777224967537,MS2002,LOWER_LIMB_L,DISGUST,SAD,0.0247125050969867,26875,20589,1,1
8.41782713898841,4.43962051763881,3.97820662134959,FEAR-JOY,-3.97820662134959,MS2002,LOWER_LIMB_L,FEAR,JOY,0.192772015309285,21010,26892,1,1
8.41782713898841,7.44125465131525,0.976572487673161,FEAR-SAD,-0.976572487673161,MS2002,LOWER_LIMB_L,FEAR,SAD,0.0364248118978889,21010,20589,1,1
4.43962051763881,7.44125465131525,-3.00163413367643,JOY-SAD,3.00163413367643,MS2002,LOWER_LIMB_L,JOY,SAD,0.167546349043429,26892,20589,1,1
5.28931935932893,5.43166751154565,-0.142348152216715,DISGUST-NEUTRAL,-0.142348152216715,MS2002,LOWER_LIMB_R,NEUTRAL,DISGUST,0.0614238136294835,19971,29713,1,1
5.28931935932893,4.73333373670317,0.555985622625761,FEAR-NEUTRAL,0.555985622625761,MS2002,LOWER_LIMB_R,NEUTRAL,FEAR,0.0798781026385956,19971,23401,1,1
5.28931935932893,3.05028633086696,2.23903302846197,JOY-NEUTRAL,2.23903302846197,MS2002,LOWER_LIMB_R,NEUTRAL,JOY,0.176776775161527,19971,27872,1,1
5.28931935932893,5.38339868226222,-0.0940793229332879,NEUTRAL-SAD,0.0940793229332879,MS2002,LOWER_LIMB_R,NEUTRAL,SAD,0.0623672414803274,19971,23563,1,1
5.43166751154565,4.73333373670317,0.698333774842476,DISGUST-FEAR,-0.698333774842476,MS2002,LOWER_LIMB_R,DISGUST,FEAR,0.0579947966610011,29713,23401,1,1
5.43166751154565,3.05028633086696,2.38138118067868,DISGUST-JOY,-2.38138118067868,MS2002,LOWER_LIMB_R,DISGUST,JOY,0.162962466262105,29713,27872,1,1
5.43166751154565,5.38339868226222,0.048268829283427,DISGUST-SAD,-0.048268829283427,MS2002,LOWER_LIMB_R,DISGUST,SAD,0.0259024321971312,29713,23563,1,1
4.73333373670317,3.05028633086696,1.68304740583621,FEAR-JOY,-1.68304740583621,MS2002,LOWER_LIMB_R,FEAR,JOY,0.130007111940568,23401,27872,1,1
4.73333373670317,5.38339868226222,-0.650064945559049,FEAR-SAD,0.650064945559049,MS2002,LOWER_LIMB_R,FEAR,SAD,0.073229841884578,23401,23563,1,1
3.05028633086696,5.38339868226222,-2.33311235139526,JOY-SAD,2.33311235139526,MS2002,LOWER_LIMB_R,JOY,SAD,0.16120735855651,27872,23563,1,1
25.920593181437,21.3160720393391,4.60452114209785,DISGUST-NEUTRAL,4.60452114209785,MS2002,WRIST_L,NEUTRAL,DISGUST,0.196599054445631,332,790,1,1
25.920593181437,23.0432715802713,2.87732160116565,FEAR-NEUTRAL,2.87732160116565,MS2002,WRIST_L,NEUTRAL,FEAR,0.119415905903901,332,842,1,1
25.920593181437,11.8631098704139,14.0574833110231,JOY-NEUTRAL,14.0574833110231,MS2002,WRIST_L,NEUTRAL,JOY,0.499203735356652,332,1445,1,1
25.920593181437,20.8081417739036,5.11245140753336,NEUTRAL-SAD,-5.11245140753336,MS2002,WRIST_L,NEUTRAL,SAD,0.185366012787612,332,554,1,1
