medianA,medianB,deltaMedian_AminusB,pairLabel,deltaMedian_sorted,subjectID,markerGroup,emotionA,emotionB,ksD,nSamplesA,nSamplesB,nVideosA,nVideosB
88.1346527132875,54.5592047439331,33.5754479693544,DISGUST-JOY,-33.5754479693544,XR2302,HEAD,DISGUST,JOY,0.140983606557377,15005,15005,1,1
88.1346527132875,124.971300543666,-36.8366478303782,DISGUST-SAD,36.8366478303782,XR2302,HEAD,DISGUST,SAD,0.126262964202074,15005,15005,1,1
29.5451812637524,54.5592047439331,-25.0140234801807,FEAR-JOY,25.0140234801807,XR2302,HEAD,FEAR,JOY,0.287989294078287,15005,15005,1,1
29.5451812637524,124.971300543666,-95.4261192799133,FEAR-SAD,95.4261192799133,XR2302,HEAD,FEAR,SAD,0.409233857477417,15005,15005,1,1
54.5592047439331,124.971300543666,-70.4120957997326,JOY-SAD,70.4120957997326,XR2302,HEAD,JOY,SAD,0.265640682502509,15005,15005,1,1
50.9639341114715,61.3400232604359,-10.3760891489644,DISGUST-NEUTRAL,-10.3760891489644,XR2302,UPPER_LIMB_L,NEUTRAL,DISGUST,0.176513884242221,15005,15005,1,1
50.9639341114715,25.7191931383288,25.2447409731427,FEAR-NEUTRAL,25.2447409731427,XR2302,UPPER_LIMB_L,NEUTRAL,FEAR,0.179190364670458,15005,15005,1,1
50.9639341114715,76.1623715523019,-25.1984374408304,JOY-NEUTRAL,-25.1984374408304,XR2302,UPPER_LIMB_L,NEUTRAL,JOY,0.192171294747407,15005,15005,1,1
50.9639341114715,106.590059682124,-55.6261255706521,NEUTRAL-SAD,55.6261255706521,XR2302,UPPER_LIMB_L,NEUTRAL,SAD,0.235262629642021,15005,15005,1,1
61.3400232604359,25.7191931383288,35.6208301221071,DISGUST-FEAR,-35.6208301221071,XR2302,UPPER_LIMB_L,DISGUST,FEAR,0.279223820675811,15005,15005,1,1
61.3400232604359,76.1623715523019,-14.822348291866,DISGUST-JOY,14.822348291866,XR2302,UPPER_LIMB_L,DISGUST,JOY,0.145332887253262,15005,15005,1,1
61.3400232604359,106.590059682124,-45.2500364216877,DISGUST-SAD,45.2500364216877,XR2302,UPPER_LIMB_L,DISGUST,SAD,0.20327868852459,15005,15005,1,1
25.7191931383288,76.1623715523019,-50.4431784139731,FEAR-JOY,50.4431784139731,XR2302,UPPER_LIMB_L,FEAR,JOY,0.309066577450652,15005,15005,1,1
25.7191931383288,106.590059682124,-80.8708665437948,FEAR-SAD,80.8708665437948,XR2302,UPPER_LIMB_L,FEAR,SAD,0.406624289059886,15005,15005,1,1
76.1623715523019,106.590059682124,-30.4276881298217,JOY-SAD,30.4276881298217,XR2302,UPPER_LIMB_L,JOY,SAD,0.121779859484778,15005,15005,1,1
49.662374618347,68.6575850627824,-18.9952104444355,DISGUST-NEUTRAL,-18.9952104444355,XR2302,UPPER_LIMB_R,NEUTRAL,DISGUST,0.190030110404818,15005,15005,1,1
49.662374618347,23.130152806042,26.532221812305,FEAR-NEUTRAL,26.532221812305,XR2302,UPPER_LIMB_R,NEUTRAL,FEAR,0.177651388424222,15005,15005,1,1
49.662374618347,60.8396728611886,-11.1772982428416,JOY-NEUTRAL,-11.1772982428416,XR2302,UPPER_LIMB_R,NEUTRAL,JOY,0.173302107728337,15005,15005,1,1
49.662374618347,92.4971584902674,-42.8347838719205,NEUTRAL-SAD,42.8347838719205,XR2302,UPPER_LIMB_R,NEUTRAL,SAD,0.24101706256273,15005,15005,1,1
68.6575850627824,23.130152806042,45.5274322567405,DISGUST-FEAR,-45.5274322567405,XR2302,UPPER_LIMB_R,DISGUST,FEAR,0.338106390097022,15005,15005,1,1
68.6575850627824,60.8396728611886,7.81791220159385,DISGUST-JOY,-7.81791220159385,XR2302,UPPER_LIMB_R,DISGUST,JOY,0.0800267648042824,15005,15005,1,1
68.6575850627824,92.4971584902674,-23.839573427485,DISGUST-SAD,23.839573427485,XR2302,UPPER_LIMB_R,DISGUST,SAD,0.156172632987621,15005,15005,1,1
23.130152806042,60.8396728611886,-37.7095200551466,FEAR-JOY,37.7095200551466,XR2302,UPPER_LIMB_R,FEAR,JOY,0.319170291067247,15005,15005,1,1
23.130152806042,92.4971584902674,-69.3670056842255,FEAR-SAD,69.3670056842255,XR2302,UPPER_LIMB_R,FEAR,SAD,0.401204416192707,15005,15005,1,1
60.8396728611886,92.4971584902674,-31.6574856290789,JOY-SAD,31.6574856290789,XR2302,UPPER_LIMB_R,JOY,SAD,0.131147540983607,15005,15005,1,1
9.91551876836261,14.0795313638989,-4.16401259553626,DISGUST-NEUTRAL,-4.16401259553626,XR2302,LOWER_LIMB_L,NEUTRAL,DISGUST,0.0994200959072153,36012,36012,1,1
9.91551876836261,4.42834447524798,5.48717429311463,FEAR-NEUTRAL,5.48717429311463,XR2302,LOWER_LIMB_L,NEUTRAL,FEAR,0.180941228950597,36012,36012,1,1
