subjectID,markerGroup,emotionA,emotionB,fearSummary
MJ1800,UPPER_LIMB_L,JOY,SUMMARY,0.221910798636075
MJ1800,UPPER_LIMB_R,JOY,SUMMARY,0.228954866729433
MJ1800,LOWER_LIMB_L,JOY,SUMMARY,0.165704633285956
MJ1800,LOWER_LIMB_R,JOY,SUMMARY,0.15878070632247
MJ1800,WRIST_L,JOY,SUMMARY,0.277362721552757
MJ1800,WRIST_R,JOY,SUMMARY,0.241719638675142
MJ1800,LTORSO,JOY,SUMMARY,0.232810408793591
MS2002,UTORSO,JOY,SUMMARY,0.287645609659661
MS2002,HEAD,JOY,SUMMARY,0.235998661759786
MS2002,UPPER_LIMB_L,JOY,SUMMARY,0.279056540649047
MS2002,UPPER_LIMB_R,JOY,SUMMARY,0.271943615278106
MS2002,LOWER_LIMB_L,JOY,SUMMARY,0.231487677038028
MS2002,LOWER_LIMB_R,JOY,SUMMARY,0.180676368908219
MS2002,WRIST_L,JOY,SUMMARY,0.308286597334862
MS2002,WRIST_R,JOY,SUMMARY,0.267732624426155
MS2002,LTORSO,JOY,SUMMARY,0.264703914352626
MT2401,UTORSO,JOY,SUMMARY,0.121764652209617
MT2401,HEAD,JOY,SUMMARY,0.091401806624289
MT2401,UPPER_LIMB_L,JOY,SUMMARY,0.138775510204082
MT2401,UPPER_LIMB_R,JOY,SUMMARY,0.130143860823018
MT2401,LOWER_LIMB_L,JOY,SUMMARY,0.108286348012123
MT2401,LOWER_LIMB_R,JOY,SUMMARY,0.10817074863972
MT2401,WRIST_L,JOY,SUMMARY,0.164268986283038
MT2401,WRIST_R,JOY,SUMMARY,0.167781866845099
MT2401,LTORSO,JOY,SUMMARY,0.145447069359038
RC2602,UTORSO,JOY,SUMMARY,0.186197877064388
RC2602,HEAD,JOY,SUMMARY,0.191401806624289
RC2602,UPPER_LIMB_L,JOY,SUMMARY,0.241820006691201
RC2602,UPPER_LIMB_R,JOY,SUMMARY,0.219103379056541
RC2602,LOWER_LIMB_L,JOY,SUMMARY,0.121378052411941
RC2602,LOWER_LIMB_R,JOY,SUMMARY,0.103362272974072
RC2602,WRIST_L,JOY,SUMMARY,0.275677484108397
RC2602,WRIST_R,JOY,SUMMARY,0.228839076614252
RC2602,LTORSO,JOY,SUMMARY,0.215623954499833
SC0401,UTORSO,JOY,SUMMARY,0.354482118571606
SC0401,HEAD,JOY,SUMMARY,0.401534191028118
SC0401,UPPER_LIMB_L,JOY,SUMMARY,0.367614586818334
SC0401,UPPER_LIMB_R,JOY,SUMMARY,0.40033456005353
SC0401,LOWER_LIMB_L,JOY,SUMMARY,0.223375561230615
SC0401,LOWER_LIMB_R,JOY,SUMMARY,0.248856919817107
SC0401,WRIST_L,JOY,SUMMARY,0.402643024422884
SC0401,WRIST_R,JOY,SUMMARY,0.427065908330545
SC0401,LTORSO,JOY,SUMMARY,0.392174219726105
SC3001,UTORSO,JOY,SUMMARY,0.177666595699383
SC3001,HEAD,JOY,SUMMARY,0.150819672131148
SC3001,UPPER_LIMB_L,JOY,SUMMARY,0.19130143860823
SC3001,UPPER_LIMB_R,JOY,SUMMARY,0.197658079625293
SC3001,LOWER_LIMB_L,JOY,SUMMARY,0.158902085424334
SC3001,LOWER_LIMB_R,JOY,SUMMARY,0.135468941675031
SC3001,WRIST_L,JOY,SUMMARY,0.193375710940114
SC3001,WRIST_R,JOY,SUMMARY,0.218133154901305
SC3001,LTORSO,JOY,SUMMARY,0.193241886918702
SK0702,UTORSO,JOY,SUMMARY,0.122440644694161
