normalization,subjectID,markerGroup,pairLabel,deltaFull,ciFullLow,ciFullHigh,deltaMicro,ciMicroLow,ciMicroHigh,okFull,okMicro,includeCI
absolute,SC3001,LTORSO,NEUTRAL-JOY,-65.8523973218416,-70.1998941740008,-62.3237815980795,-6.96709121347436,-7.30966496824192,-6.51421461547718,1,1,1
absolute,SC3001,LTORSO,NEUTRAL-SAD,-28.4402349885543,-31.8635799038577,-25.6083332744909,-1.14678836460462,-2.06397089058684,0.107949585589568,1,1,1
absolute,SC3001,LTORSO,DISGUST-JOY,22.5613500899608,20.1507320197282,24.6600312791677,-8.21239318792378,-8.79393497267942,-7.55336294574799,1,1,1
absolute,SC3001,LTORSO,DISGUST-SAD,59.9735124232481,57.0937572311769,62.0160622156164,-2.39209033905404,-3.40664958673295,-1.46316169773027,1,1,1
absolute,SC3001,LTORSO,JOY-SAD,37.4121623332873,34.6728144078931,42.0386903096934,5.82030284886974,4.86010684925725,6.81145037945357,1,1,1
absolute,SK0702,UTORSO,NEUTRAL-DISGUST,-5.9369552690488,-6.78995096080238,-5.31173687256957,2.70080690834239,2.26513484377295,3.27809328048463,1,1,1
absolute,SK0702,UTORSO,NEUTRAL-JOY,-13.8348332608131,-14.4819968013763,-13.2804517913309,-0.438992625722371,-0.912569007170085,0.0288293954126635,1,1,1
absolute,SK0702,UTORSO,NEUTRAL-SAD,-17.8388287649131,-18.5024397857864,-16.9855421000697,-1.3483211474964,-1.64436393828589,-0.920686204393125,1,1,1
absolute,SK0702,UTORSO,DISGUST-JOY,-7.8978779917643,-8.52678963999752,-7.29484833965443,-3.13979953406476,-3.36767917161207,-2.81851244717689,1,1,1
absolute,SK0702,UTORSO,DISGUST-SAD,-11.9018734958643,-12.8961935384991,-11.3836900020474,-4.04912805583879,-4.34688702484553,-3.67856673964274,1,1,1
absolute,SK0702,UTORSO,JOY-SAD,-4.00399550410002,-4.85651105153771,-3.26978984785289,-0.909328521774032,-1.31938191814014,-0.703616857734895,1,1,1
absolute,SK0702,HEAD,NEUTRAL-DISGUST,-4.8591031234448,-7.02412732971774,-3.6928600772769,0.445151852718674,0.110318370257645,0.753553933478005,1,1,1
absolute,SK0702,HEAD,NEUTRAL-JOY,-10.9857871471895,-12.6238906685513,-9.76897246790433,-1.41502555143882,-2.02139173801841,-1.02767865050483,1,1,1
absolute,SK0702,HEAD,NEUTRAL-SAD,-22.2439781877716,-23.9374140329758,-21.0763344679352,-0.464620468989054,-0.875252508939794,-0.140125484017718,1,1,1
absolute,SK0702,HEAD,DISGUST-JOY,-6.12668402374472,-7.01848516506973,-4.73087025051285,-1.86017740415749,-2.39423222398364,-1.42611117440119,1,1,1
absolute,SK0702,HEAD,DISGUST-SAD,-17.3848750643268,-18.713007124518,-15.833306718795,-0.909772321707727,-1.30036298111703,-0.458145589654115,1,1,1
absolute,SK0702,HEAD,JOY-SAD,-11.2581910405821,-12.4626808347446,-10.0723573522703,0.950405082449763,0.664965847815565,1.35494824821338,1,1,1
absolute,SK0702,UPPER_LIMB_L,NEUTRAL-DISGUST,-0.392556522572661,-1.86410687919965,1.68364131592828,1.94045427256655,1.14630754059122,2.65882771169862,1,1,1
absolute,SK0702,UPPER_LIMB_L,NEUTRAL-JOY,-23.6641567923895,-24.9817754969712,-21.9424031685452,0.333528674651536,-0.56536728821973,0.923148179296761,1,1,1
absolute,SK0702,UPPER_LIMB_L,NEUTRAL-SAD,-25.4743428714625,-26.7770605419777,-24.1196996437915,-1.78422032075526,-2.44504452359146,-1.21151471163111,1,1,1
absolute,SK0702,UPPER_LIMB_L,DISGUST-JOY,-23.2716002698169,-24.2527542693673,-21.7488442881028,-1.60692559791502,-2.01308895183992,-0.842705031433145,1,1,1
absolute,SK0702,UPPER_LIMB_L,DISGUST-SAD,-25.0817863488898,-27.2530163111186,-23.1252805320544,-3.72467459332181,-4.16465297769362,-2.70143244216989,1,1,1
absolute,SK0702,UPPER_LIMB_L,JOY-SAD,-1.81018607907294,-2.66182870467591,-0.248361489914561,-2.1177489954068,-2.56093743758056,-1.69706678433378,1,1,1
absolute,SK0702,UPPER_LIMB_R,NEUTRAL-DISGUST,-0.823621879676267,-2.90823482613878,1.26042432304054,1.42064199325189,0.872032715065439,2.19876041145328,1,1,1
absolute,SK0702,UPPER_LIMB_R,NEUTRAL-JOY,-27.2617218951433,-29.3630526571444,-25.7104015184238,-2.87359536287989,-3.23476733177757,-2.31952677827689,1,1,1
absolute,SK0702,UPPER_LIMB_R,NEUTRAL-SAD,-26.0034400432202,-27.2277757078573,-24.4480067866454,0.577307875335773,0.169043958683074,1.10176851011064,1,1,1
absolute,SK0702,UPPER_LIMB_R,DISGUST-JOY,-26.4381000154671,-28.5954383524091,-24.9158389221807,-4.29423735613178,-4.76866078554343,-3.73061031477456,1,1,1
absolute,SK0702,UPPER_LIMB_R,DISGUST-SAD,-25.1798181635439,-27.0063067035409,-23.8175344190256,-0.843334117916118,-1.24305819895097,-0.026399498962804,1,1,1
absolute,SK0702,UPPER_LIMB_R,JOY-SAD,1.25828185192312,0.549245764097986,2.32020874792851,3.45090323821566,2.97334106576193,3.82355537008203,1,1,1
absolute,SK0702,WRIST_L,NEUTRAL-DISGUST,-2.65611683483985,-5.80207072396616,0.220938973172295,-0.548053745823033,-2.89954926344612,0.425184722720815,1,1,0
absolute,SK0702,WRIST_L,NEUTRAL-JOY,-34.3313671517934,-37.5644585222443,-32.0444683072848,-1.82506679470635,-4.38749567587714,-0.863749550042163,1,1,1
absolute,SK0702,WRIST_L,NEUTRAL-SAD,-31.9770051652174,-35.7676868194385,-28.3908243675846,-3.51627517961871,-4.83662969558458,-2.14434361961334,1,1,1
absolute,SK0702,WRIST_L,DISGUST-JOY,-31.6752503169536,-34.4527420660739,-28.7877571298026,-1.27701304888332,-2.6435894680908,-0.330809317823624,1,1,1
absolute,SK0702,WRIST_L,DISGUST-SAD,-29.3208883303776,-32.106678173898,-25.5467132658305,-2.96822143379568,-4.0464054795165,-2.18758964297263,1,1,1
absolute,SK0702,WRIST_L,JOY-SAD,2.354361986576,-2.12556523085078,6.12647588962689,-1.69120838491236,-2.54842008465028,-0.679569385863052,1,1,1
absolute,SK0702,WRIST_R,NEUTRAL-DISGUST,10.3323184442583,7.46614866693018,16.0903822623586,2.54774291985084,0.695769837391539,4.1276542555329,1,1,1
absolute,SK0702,WRIST_R,NEUTRAL-JOY,-32.3001039586661,-34.8763373631809,-28.1200451630783,-2.13149888200933,-3.59715194429998,-1.30707666823699,1,1,1
absolute,SK0702,WRIST_R,NEUTRAL-SAD,-24.0458363500921,-27.7998009801746,-21.7550385375744,0.318325114985811,-0.857485297529805,1.48207843668307,1,1,1
absolute,SK0702,WRIST_R,DISGUST-JOY,-42.6324224029244,-47.4284403816103,-39.9919893540044,-4.67924180186017,-5.56706323840213,-3.71792180682684,1,1,1
absolute,SK0702,WRIST_R,DISGUST-SAD,-34.3781547943503,-37.9988244704363,-31.5583002715961,-2.22941780486503,-2.87421274980074,-0.902771325297002,1,1,1
absolute,SK0702,WRIST_R,JOY-SAD,8.25426760857403,4.86496951829782,10.4475907784637,2.44982399699514,1.87330158216947,3.00501713572699,1,1,1
absolute,SK0702,LTORSO,NEUTRAL-DISGUST,-5.05934301002222,-6.66425641311488,-3.46522451137757,4.27681763904643,3.6372190405613,4.64995728357864,1,1,1
absolute,SK0702,LTORSO,NEUTRAL-JOY,-22.6714476298078,-24.0556308824701,-21.5314612448384,-0.303165070698839,-0.99560440516453,0.334648721127147,1,1,1
absolute,SK0702,LTORSO,NEUTRAL-SAD,-16.2227394102148,-18.1714111263702,-14.2873851480664,-1.87585658634694,-2.42403012613172,-1.42631179809295,1,1,1
absolute,SK0702,LTORSO,DISGUST-JOY,-17.6121046197856,-18.649516489708,-16.645915458149,-4.57998270974527,-5.05874683206984,-3.97241721474079,1,1,1
absolute,SK0702,LTORSO,DISGUST-SAD,-11.1633964001925,-12.7974928496989,-9.87812777093886,-6.15267422539337,-6.44495864658199,-5.76605231666207,1,1,1
absolute,SK0702,LTORSO,JOY-SAD,6.44870821959304,4.59848692294742,8.1360026046158,-1.5726915156481,-2.25040190639147,-1.11046144931373,1,1,1
absolute,XB0202,UTORSO,NEUTRAL-DISGUST,-3.60667982039772,-4.94283205261344,-1.77415925924476,0.180915417109869,-0.150343360814984,0.564717110240884,1,1,1
absolute,XB0202,UTORSO,NEUTRAL-JOY,-4.93309408144546,-6.27723384981934,-3.79645839947543,-0.126221995358073,-0.546945264907293,0.338080779670546,1,1,1
absolute,XB0202,UTORSO,NEUTRAL-SAD,-41.0852160437345,-42.2651914507394,-39.9048123535368,-6.45998992563073,-6.76135292695814,-6.10584230314694,1,1,1
absolute,XB0202,UTORSO,DISGUST-JOY,-1.32641426104774,-2.43681242444751,0.314234934817424,-0.307137412467942,-0.720558423514891,0.0451530854827435,1,1,0
absolute,XB0202,UTORSO,DISGUST-SAD,-37.4785362233368,-38.3960775551272,-36.2679242541338,-6.6409053427406,-7.05450943911679,-6.26559811015986,1,1,1
absolute,XB0202,UTORSO,JOY-SAD,-36.152121962289,-36.7642004707835,-34.8700777222696,-6.33376793027265,-6.74406147942869,-5.83978932761052,1,1,1
absolute,XB0202,HEAD,NEUTRAL-DISGUST,19.765773706639,17.8812627491777,21.5516679920258,2.97646225779359,2.3077821014263,3.49504377954387,1,1,1
absolute,XB0202,HEAD,NEUTRAL-JOY,21.0762347133018,18.3079574741285,24.358997266188,4.54890560202977,3.89823321966346,5.18727822737756,1,1,1
absolute,XB0202,HEAD,NEUTRAL-SAD,-44.0404431323687,-45.1558313164446,-42.9935872602686,-1.34327105277641,-1.7972791778402,-1.07033388063025,1,1,1
absolute,XB0202,HEAD,DISGUST-JOY,1.31046100666288,-0.690617669039213,3.17128846195914,1.57244334423618,1.04360983206288,2.28962331835034,1,1,1
absolute,XB0202,HEAD,DISGUST-SAD,-63.8062168390077,-65.057961450348,-62.0070055164675,-4.31973331057,-4.89405738934056,-3.62761225157936,1,1,1
absolute,XB0202,HEAD,JOY-SAD,-65.1166778456706,-66.8459988766832,-63.7645346636335,-5.89217665480617,-6.40556845512528,-5.41698881825598,1,1,1
absolute,XB0202,UPPER_LIMB_L,NEUTRAL-DISGUST,14.7377148282526,11.3947772471264,17.2447059120621,-1.93554655663261,-2.76347265979625,-1.0493323582039,1,1,1
absolute,XB0202,UPPER_LIMB_L,NEUTRAL-JOY,-4.13670501431112,-6.40433493499804,-2.80782553817336,0.343381034372328,-0.400687785035163,1.13334594362238,1,1,1
absolute,XB0202,UPPER_LIMB_L,NEUTRAL-SAD,-55.4042772370564,-56.7822424658942,-54.3260240052731,-7.96450539798784,-8.68684041319682,-7.40760822515159,1,1,1
absolute,XB0202,UPPER_LIMB_L,DISGUST-JOY,-18.8744198425637,-23.2707147466865,-15.9843892413165,2.27892759100494,1.88818671348273,3.06357418227679,1,1,1
absolute,XB0202,UPPER_LIMB_L,DISGUST-SAD,-70.141992065309,-72.7186518796224,-67.9392426437539,-6.02895884135523,-6.61294628983277,-5.80896668707868,1,1,1
absolute,XB0202,UPPER_LIMB_L,JOY-SAD,-51.2675722227453,-53.3758226660953,-48.7010321426512,-8.30788643236017,-8.85179793325696,-7.95267834752913,1,1,1
absolute,XB0202,UPPER_LIMB_R,NEUTRAL-DISGUST,11.9719960214635,9.12402054414664,13.6396707031386,2.44985466538147,1.68477542919885,3.13485537693325,1,1,1
absolute,XB0202,UPPER_LIMB_R,NEUTRAL-JOY,4.8851606601834,2.58970343881131,7.07327391191023,2.50201482164179,1.99145052271569,3.33221876912588,1,1,1
absolute,XB0202,UPPER_LIMB_R,NEUTRAL-SAD,-39.7399760013846,-41.8780926833864,-38.24745705795,-3.86276123881587,-4.42061138582861,-3.40449309570636,1,1,1
absolute,XB0202,UPPER_LIMB_R,DISGUST-JOY,-7.08683536128007,-8.85392949034858,-3.46357653054076,0.0521601562603244,-0.869254893465379,0.502131832144299,1,1,1
absolute,XB0202,UPPER_LIMB_R,DISGUST-SAD,-51.7119720228481,-52.9309239499283,-49.5721546195578,-6.31261590419734,-7.23684968021831,-5.6954300946516,1,1,1
absolute,XB0202,UPPER_LIMB_R,JOY-SAD,-44.625136661568,-46.7549551060708,-42.6471273407013,-6.36477606045766,-7.61183770679178,-5.988017971135,1,1,1
absolute,XB0202,WRIST_L,NEUTRAL-DISGUST,24.1597240653341,18.6856640465136,28.2307898901041,-3.81959964127625,-5.39383796949053,-2.66352603811426,1,1,1
absolute,XB0202,WRIST_L,NEUTRAL-JOY,-12.745924076119,-17.6658027364685,-8.58798255485283,-0.33993050552348,-1.42732727062601,0.935926397345784,1,1,1
absolute,XB0202,WRIST_L,NEUTRAL-SAD,-65.8107337471821,-69.8089497949156,-64.4075861423377,-9.85370115150951,-11.0093651373264,-8.51164264577182,1,1,1
absolute,XB0202,WRIST_L,DISGUST-JOY,-36.9056481414532,-42.1752006952525,-31.5881745490335,3.47966913575277,1.76914393237889,4.97828599168201,1,1,1
absolute,XB0202,WRIST_L,DISGUST-SAD,-89.9704578125163,-93.634870555398,-84.7667082749422,-6.03410151023326,-7.23659933332207,-5.11832209046017,1,1,1
absolute,XB0202,WRIST_L,JOY-SAD,-53.0648096710631,-57.0208983283263,-48.3568463275649,-9.51377064598603,-10.8078096549987,-8.37506236642769,1,1,1
absolute,XB0202,WRIST_R,NEUTRAL-DISGUST,33.1553651051287,27.8224260247248,38.0703776075383,-3.83752289779157,-5.0734323276851,-1.92641643575911,1,1,1
absolute,XB0202,WRIST_R,NEUTRAL-JOY,18.0797169675649,12.3966967051776,25.4605364070405,-1.59647794958731,-3.53690971581982,-0.367594524698355,1,1,1
absolute,XB0202,WRIST_R,NEUTRAL-SAD,-41.3088249574708,-44.9039659783805,-36.1724118740378,-5.56759034387533,-7.0494542234262,-4.21298371146106,1,1,1
absolute,XB0202,WRIST_R,DISGUST-JOY,-15.0756481375639,-20.4906622108916,-7.17469407625424,2.24104494820426,-0.357749344727739,3.25255621585174,1,1,1
absolute,XB0202,WRIST_R,DISGUST-SAD,-74.4641900625996,-79.6184039170844,-66.9318927036879,-1.73006744608376,-6.05610737515333,-0.90392349093641,1,1,1
absolute,XB0202,WRIST_R,JOY-SAD,-59.3885419250357,-63.0742436295577,-55.6643060287661,-3.97111239428802,-6.02893425820371,-2.77234934363741,1,1,1
absolute,XB0202,LTORSO,NEUTRAL-DISGUST,-1.52652936966236,-4.9223065099177,0.0607434980370911,0.0148941323733283,-0.948732705389125,0.854961067131542,1,1,0
absolute,XB0202,LTORSO,NEUTRAL-JOY,-17.443128790072,-19.7672389704165,-14.7356124578288,-0.635710045409894,-1.38352885297979,0.120396516487555,1,1,1
absolute,XB0202,LTORSO,NEUTRAL-SAD,-53.3253362911752,-54.7160255615802,-50.7855634943374,-5.12911397035295,-5.79003491141572,-4.47604984037021,1,1,1
absolute,XB0202,LTORSO,DISGUST-JOY,-15.9165994204096,-17.7569221196207,-13.6092012138375,-0.650604177783222,-1.2529981106623,0.168357015821889,1,1,1
absolute,XB0202,LTORSO,DISGUST-SAD,-51.7988069215128,-53.1428089002281,-50.0209824142088,-5.14400810272627,-5.93849340498692,-4.22062532562279,1,1,1
absolute,XB0202,LTORSO,JOY-SAD,-35.8822075011032,-38.4833419630835,-33.6645539885898,-4.49340392494305,-5.18715385572292,-4.04784723909362,1,1,1
absolute,XB0300,UTORSO,NEUTRAL-DISGUST,15.7010085264164,14.7899909379247,16.1765347272377,3.54758452848739,3.26496699868979,3.83028253354872,1,1,1
absolute,XB0300,UTORSO,NEUTRAL-JOY,3.0453452274348,2.47806946888748,3.5813037181376,-1.32886463391318,-1.58173295492959,-1.12054213898504,1,1,1
absolute,XB0300,UTORSO,NEUTRAL-SAD,22.677666583225,22.0655386775155,23.5004378442757,-1.81188670932548,-2.13920264060786,-1.63355877158066,1,1,1
absolute,XB0300,UTORSO,DISGUST-JOY,-12.6556632989816,-13.5103533985669,-11.9488996698026,-4.87644916240058,-5.19279851256421,-4.5910593848842,1,1,1
absolute,XB0300,UTORSO,DISGUST-SAD,6.97665805680858,6.06134226390821,7.81119474068133,-5.35947123781287,-5.56220850233063,-5.1287716423774,1,1,1
absolute,XB0300,UTORSO,JOY-SAD,19.6323213557902,18.9588884417209,20.7215755066128,-0.483022075412293,-0.870467233635769,-0.136879463463194,1,1,1
absolute,XB0300,HEAD,NEUTRAL-DISGUST,17.8636386134049,16.2369121416052,18.9312355341776,2.28033411358528,2.04866750052098,2.82998886124854,1,1,1
absolute,XB0300,HEAD,NEUTRAL-JOY,-11.2458381980187,-12.9387682580436,-9.79670075937957,-3.51973188102718,-4.30322116840507,-2.89176623425768,1,1,1
absolute,XB0300,HEAD,NEUTRAL-SAD,4.35740726752395,3.25847215800851,5.52976293858661,0.333560737080521,-0.13733751745422,0.94744535054613,1,1,1
absolute,XB0300,HEAD,DISGUST-JOY,-29.1094768114235,-30.6364875707161,-27.4922833500661,-5.80006599461245,-6.58371612634596,-4.9909520486211,1,1,1
absolute,XB0300,HEAD,DISGUST-SAD,-13.5062313458809,-15.1574854855464,-12.2731973740945,-1.94677337650475,-2.49630087002531,-1.43179968715123,1,1,1
absolute,XB0300,HEAD,JOY-SAD,15.6032454655426,14.5765913359143,16.5968184512741,3.8532926181077,3.36691555967518,4.33319480849388,1,1,1
absolute,XB0300,UPPER_LIMB_L,NEUTRAL-DISGUST,21.5335895934447,20.3352449943051,23.5998124349219,3.80863538203173,3.26187344515225,4.25207494552863,1,1,1
absolute,XB0300,UPPER_LIMB_L,NEUTRAL-JOY,3.84418837608605,3.04209333538207,4.71282439366093,-1.71741387458832,-2.01481512892193,-1.38608073037304,1,1,1
absolute,XB0300,UPPER_LIMB_L,NEUTRAL-SAD,33.8771964699319,32.5012835840142,36.3164307411908,-2.92293700696023,-3.2199184502014,-2.33857873673999,1,1,1
absolute,XB0300,UPPER_LIMB_L,DISGUST-JOY,-17.6894012173586,-18.5793268481782,-16.0808846640818,-5.52604925662006,-6.19714302334696,-4.90839765544558,1,1,1
absolute,XB0300,UPPER_LIMB_L,DISGUST-SAD,12.3436068764872,10.0572490106189,13.8314159601801,-6.73157238899196,-7.20392515696244,-6.27791535704946,1,1,1
absolute,XB0300,UPPER_LIMB_L,JOY-SAD,30.0330080938459,28.2498934256096,30.9631296725748,-1.2055231323719,-1.42345759212175,-0.769048419697615,1,1,1
absolute,XB0300,UPPER_LIMB_R,NEUTRAL-DISGUST,29.7820699796724,28.2278251603465,30.6351817373375,1.66194935601914,1.239167442956,1.98571876017231,1,1,1
absolute,XB0300,UPPER_LIMB_R,NEUTRAL-JOY,7.1572575945189,5.97337640141358,9.02125106008572,-3.73895039416256,-4.3741092717799,-3.12205009891438,1,1,1
absolute,XB0300,UPPER_LIMB_R,NEUTRAL-SAD,41.2991204891833,39.5057032327211,43.3229309270786,-4.26527775301307,-4.71087076579408,-3.91589329239818,1,1,1
absolute,XB0300,UPPER_LIMB_R,DISGUST-JOY,-22.6248123851535,-24.0084818977199,-20.7092317291164,-5.4008997501817,-6.04959560351976,-4.90750570539754,1,1,1
absolute,XB0300,UPPER_LIMB_R,DISGUST-SAD,11.517050509511,9.12373568638411,12.7168511277902,-5.92722710903221,-6.27539458775026,-5.4649737908054,1,1,1
absolute,XB0300,UPPER_LIMB_R,JOY-SAD,34.1418628946644,32.6246582175023,35.6254479171758,-0.526327358850507,-1.10203820884742,-0.137007047601014,1,1,1
absolute,XB0300,WRIST_L,NEUTRAL-DISGUST,20.0136484297842,15.433200315787,24.4264535844191,4.50937741103259,3.80910038012331,5.22744004327777,1,1,1
absolute,XB0300,WRIST_L,NEUTRAL-JOY,3.26589144685657,0.868907667795165,5.23107930357071,-1.55457314881279,-2.51697913874195,-0.427782625005329,1,1,1
absolute,XB0300,WRIST_L,NEUTRAL-SAD,39.6911688072551,36.5259195086788,44.0135745408959,-1.59950017091625,-2.48611102422617,-0.711787127953929,1,1,1
absolute,XB0300,WRIST_L,DISGUST-JOY,-16.7477569829276,-20.0267748456635,-13.5510964624714,-6.06395055984537,-7.04175462662406,-5.31367461830662,1,1,1
absolute,XB0300,WRIST_L,DISGUST-SAD,19.6775203774709,11.9038311558709,23.0636349327831,-6.10887758194884,-7.23869811786889,-5.33553553401758,1,1,1
absolute,XB0300,WRIST_L,JOY-SAD,36.4252773603986,32.3615277907612,40.3644883891061,-0.0449270221034617,-0.84241083860032,0.86124140516891,1,1,1
absolute,XB0300,WRIST_R,NEUTRAL-DISGUST,36.907063634309,32.8902972657526,42.3392126374029,3.04945107213519,1.87749891927516,4.53216219895341,1,1,1
absolute,XB0300,WRIST_R,NEUTRAL-JOY,7.35772914565806,4.81318951217399,13.0055780799292,-3.9826755238373,-5.08674165492165,-2.85441183409043,1,1,1
absolute,XB0300,WRIST_R,NEUTRAL-SAD,48.0990342013804,40.9549406679256,55.109592922305,-4.42687151481166,-5.46464184573425,-3.54796581807494,1,1,1
absolute,XB0300,WRIST_R,DISGUST-JOY,-29.5493344886509,-34.0260775514549,-24.9668077943819,-7.03212659597249,-7.91978075774842,-5.74333178469236,1,1,1
absolute,XB0300,WRIST_R,DISGUST-SAD,11.1919705670714,4.8851167286239,16.6241998848589,-7.47632258694685,-8.56683459065382,-5.6647118830574,1,1,1
absolute,XB0300,WRIST_R,JOY-SAD,40.7413050557223,33.5412707572232,46.3153390180684,-0.444195990974363,-1.28358627125856,0.557507114715779,1,1,1
absolute,XB0300,LTORSO,NEUTRAL-DISGUST,21.8047519403953,20.4358062774164,23.8861308566239,2.25609619924846,1.62843194880028,2.77431335361687,1,1,1
absolute,XB0300,LTORSO,NEUTRAL-JOY,1.12354772735945,0.0301669842083321,1.8040559339729,-0.0774874822969558,-0.261039933757376,0.299270284231731,1,1,1
absolute,XB0300,LTORSO,NEUTRAL-SAD,31.1679849412575,29.3886587461641,33.8435699476596,-3.05495704492843,-3.57655932967909,-2.63988944509086,1,1,1
absolute,XB0300,LTORSO,DISGUST-JOY,-20.6812042130359,-21.7989164115768,-19.7096406659114,-2.33358368154541,-2.72156174368062,-1.8422496319433,1,1,1
absolute,XB0300,LTORSO,DISGUST-SAD,9.3632330008622,7.15898842564147,10.8897430192594,-5.31105324417689,-5.90275041129072,-4.91466454214324,1,1,1
