subjectID,markerGroup,emotionA,emotionB,fearSummary
MJ1800,UTORSO,FEAR,SUMMARY,0.4251724139864
MJ1800,HEAD,FEAR,SUMMARY,0.38509810260056
MJ1800,UPPER_LIMB_L,FEAR,SUMMARY,0.443202771841366
MJ1800,UPPER_LIMB_R,FEAR,SUMMARY,0.398329109676025
MJ1800,LOWER_LIMB_L,FEAR,SUMMARY,0.205953240145508
MJ1800,LOWER_LIMB_R,FEAR,SUMMARY,0.148807454503456
MJ1800,WRIST_L,FEAR,SUMMARY,0.486624284690383
MJ1800,WRIST_R,FEAR,SUMMARY,0.424228895912207
MJ1800,LTORSO,FEAR,SUMMARY,0.409615848692804
MS2002,UTORSO,FEAR,SUMMARY,0.164633026557382
MS2002,HEAD,FEAR,SUMMARY,0.152263081762954
MS2002,UPPER_LIMB_L,FEAR,SUMMARY,0.13177464315717
MS2002,UPPER_LIMB_R,FEAR,SUMMARY,0.149319752371477
MS2002,LOWER_LIMB_L,FEAR,SUMMARY,0.0527454791098028
MS2002,LOWER_LIMB_R,FEAR,SUMMARY,0.0765539722615868
MS2002,WRIST_L,FEAR,SUMMARY,0.115791114069112
MS2002,WRIST_R,FEAR,SUMMARY,0.28921512941556
MS2002,LTORSO,FEAR,SUMMARY,0.151074196773506
MT2401,UTORSO,FEAR,SUMMARY,0.461871312624728
MT2401,HEAD,FEAR,SUMMARY,0.431510431304854
MT2401,UPPER_LIMB_L,FEAR,SUMMARY,0.379998942177474
MT2401,UPPER_LIMB_R,FEAR,SUMMARY,0.399967873105238
MT2401,LOWER_LIMB_L,FEAR,SUMMARY,0.216675700576562
MT2401,LOWER_LIMB_R,FEAR,SUMMARY,0.272765798173498
MT2401,WRIST_L,FEAR,SUMMARY,0.319058874384548
MT2401,WRIST_R,FEAR,SUMMARY,0.354051859139968
MT2401,LTORSO,FEAR,SUMMARY,0.39610281421893
RC2602,UTORSO,FEAR,SUMMARY,0.213626325148648
RC2602,HEAD,FEAR,SUMMARY,0.228939961925884
RC2602,UPPER_LIMB_L,FEAR,SUMMARY,0.24734941201596
RC2602,UPPER_LIMB_R,FEAR,SUMMARY,0.172886716943089
RC2602,LOWER_LIMB_L,FEAR,SUMMARY,0.125855762901327
RC2602,LOWER_LIMB_R,FEAR,SUMMARY,0.130484704359849
RC2602,WRIST_L,FEAR,SUMMARY,0.26789981863267
RC2602,WRIST_R,FEAR,SUMMARY,0.181075144530431
RC2602,LTORSO,FEAR,SUMMARY,0.249607942188736
SC0401,UTORSO,FEAR,SUMMARY,0.318958114460916
SC0401,HEAD,FEAR,SUMMARY,0.327836850273951
SC0401,UPPER_LIMB_L,FEAR,SUMMARY,0.371447931691275
SC0401,UPPER_LIMB_R,FEAR,SUMMARY,0.305409919886634
SC0401,LOWER_LIMB_L,FEAR,SUMMARY,0.154493889296423
SC0401,LOWER_LIMB_R,FEAR,SUMMARY,0.173101074796846
SC0401,WRIST_L,FEAR,SUMMARY,0.168845574779717
SC0401,WRIST_R,FEAR,SUMMARY,0.185814254017019
SC0401,LTORSO,FEAR,SUMMARY,0.275147065678673
SC3001,UTORSO,FEAR,SUMMARY,0.282470546835663
SC3001,HEAD,FEAR,SUMMARY,0.263785235840423
