subjectID,markerGroup,emotionA,emotionB,fearSummary
MJ1800,UTORSO,FEAR,SUMMARY,0.317117308920588
MJ1800,HEAD,FEAR,SUMMARY,0.363900970224155
MJ1800,UPPER_LIMB_L,FEAR,SUMMARY,0.349113415858147
MJ1800,UPPER_LIMB_R,FEAR,SUMMARY,0.340582134493142
MJ1800,LOWER_LIMB_L,FEAR,SUMMARY,0.251119622470206
MJ1800,LOWER_LIMB_R,FEAR,SUMMARY,0.208473906430985
MJ1800,WRIST_L,FEAR,SUMMARY,0.383071261291402
MJ1800,WRIST_R,FEAR,SUMMARY,0.35480093676815
MJ1800,LTORSO,FEAR,SUMMARY,0.330518253408883
MS2002,UTORSO,FEAR,SUMMARY,0.174031778127841
MS2002,HEAD,FEAR,SUMMARY,0.109721536057858
MS2002,UPPER_LIMB_L,FEAR,SUMMARY,0.168049514887922
MS2002,UPPER_LIMB_R,FEAR,SUMMARY,0.133757109401138
MS2002,LOWER_LIMB_L,FEAR,SUMMARY,0.14303639900033
MS2002,LOWER_LIMB_R,FEAR,SUMMARY,0.136227234752292
MS2002,WRIST_L,FEAR,SUMMARY,0.19253931080629
MS2002,WRIST_R,FEAR,SUMMARY,0.166799654915671
MS2002,LTORSO,FEAR,SUMMARY,0.147352243313201
MT2401,UTORSO,FEAR,SUMMARY,0.419006052495514
MT2401,HEAD,FEAR,SUMMARY,0.384442957510873
MT2401,UPPER_LIMB_L,FEAR,SUMMARY,0.449815991970559
MT2401,UPPER_LIMB_R,FEAR,SUMMARY,0.471896955503513
MT2401,LOWER_LIMB_L,FEAR,SUMMARY,0.294942567190811
MT2401,LOWER_LIMB_R,FEAR,SUMMARY,0.301271328203413
MT2401,WRIST_L,FEAR,SUMMARY,0.500167280026765
MT2401,WRIST_R,FEAR,SUMMARY,0.499832719973235
MT2401,LTORSO,FEAR,SUMMARY,0.492372030779525
RC2602,UTORSO,FEAR,SUMMARY,0.235226132181636
RC2602,HEAD,FEAR,SUMMARY,0.211040481766477
RC2602,UPPER_LIMB_L,FEAR,SUMMARY,0.311709601873536
RC2602,UPPER_LIMB_R,FEAR,SUMMARY,0.260321177651389
RC2602,LOWER_LIMB_L,FEAR,SUMMARY,0.190360177978996
RC2602,LOWER_LIMB_R,FEAR,SUMMARY,0.157659382435349
RC2602,WRIST_L,FEAR,SUMMARY,0.350786216125795
RC2602,WRIST_R,FEAR,SUMMARY,0.282201405152225
RC2602,LTORSO,FEAR,SUMMARY,0.274138507862161
SC0401,UTORSO,FEAR,SUMMARY,0.47535280101094
SC0401,HEAD,FEAR,SUMMARY,0.465907354470425
SC0401,UPPER_LIMB_L,FEAR,SUMMARY,0.492974238875878
SC0401,UPPER_LIMB_R,FEAR,SUMMARY,0.50541987286718
SC0401,LOWER_LIMB_L,FEAR,SUMMARY,0.309832041838765
SC0401,LOWER_LIMB_R,FEAR,SUMMARY,0.294022527043604
SC0401,WRIST_L,FEAR,SUMMARY,0.495650719304115
SC0401,WRIST_R,FEAR,SUMMARY,0.520240883238541
SC0401,LTORSO,FEAR,SUMMARY,0.484962743264409
SC3001,UTORSO,FEAR,SUMMARY,0.362161257945801
SC3001,HEAD,FEAR,SUMMARY,0.305286048845768
SC3001,UPPER_LIMB_L,FEAR,SUMMARY,0.358380729340917
SC3001,UPPER_LIMB_R,FEAR,SUMMARY,0.323251923720308
SC3001,LOWER_LIMB_L,FEAR,SUMMARY,0.277406044384967
SC3001,LOWER_LIMB_R,FEAR,SUMMARY,0.244173079067693
SC3001,WRIST_L,FEAR,SUMMARY,0.349280695884911
SC3001,WRIST_R,FEAR,SUMMARY,0.327868852459016
SC3001,LTORSO,FEAR,SUMMARY,0.322883907661425
SK0702,UTORSO,FEAR,SUMMARY,0.206758113081298
SK0702,HEAD,FEAR,SUMMARY,0.228169956507193
SK0702,UPPER_LIMB_L,FEAR,SUMMARY,0.217530946804951
SK0702,UPPER_LIMB_R,FEAR,SUMMARY,0.193810639009702
SK0702,LOWER_LIMB_L,FEAR,SUMMARY,0.125181220028995
SK0702,LOWER_LIMB_R,FEAR,SUMMARY,0.136977347932001
SK0702,WRIST_L,FEAR,SUMMARY,0.246236199397792
SK0702,WRIST_R,FEAR,SUMMARY,0.200194376270405
SK0702,LTORSO,FEAR,SUMMARY,0.185712878747247
XB0202,UTORSO,FEAR,SUMMARY,0.392286870038627
XB0202,HEAD,FEAR,SUMMARY,0.389461358313817
XB0202,UPPER_LIMB_L,FEAR,SUMMARY,0.417129474740716
XB0202,UPPER_LIMB_R,FEAR,SUMMARY,0.361592505854801
XB0202,LOWER_LIMB_L,FEAR,SUMMARY,0.290932343223002
XB0202,LOWER_LIMB_R,FEAR,SUMMARY,0.242542098806736
XB0202,WRIST_L,FEAR,SUMMARY,0.468049514887922
XB0202,WRIST_R,FEAR,SUMMARY,0.379391100702576
XB0202,LTORSO,FEAR,SUMMARY,0.340247574439612
XB0300,UTORSO,FEAR,SUMMARY,0.182989142005535
XB0300,HEAD,FEAR,SUMMARY,0.29819337571094
XB0300,UPPER_LIMB_L,FEAR,SUMMARY,0.218634994981599
XB0300,UPPER_LIMB_R,FEAR,SUMMARY,0.215289394446303
XB0300,LOWER_LIMB_L,FEAR,SUMMARY,0.094499275119884
XB0300,LOWER_LIMB_R,FEAR,SUMMARY,0.109969826337768
XB0300,WRIST_L,FEAR,SUMMARY,0.241385078621613
XB0300,WRIST_R,FEAR,SUMMARY,0.245399799263968
XB0300,LTORSO,FEAR,SUMMARY,0.212563889376559
XC3002,UTORSO,FEAR,SUMMARY,0.714522787941992
XC3002,HEAD,FEAR,SUMMARY,0.705587152893944
XC3002,UPPER_LIMB_L,FEAR,SUMMARY,0.739310806289729
XC3002,UPPER_LIMB_R,FEAR,SUMMARY,0.740147206423553
XC3002,LOWER_LIMB_L,FEAR,SUMMARY,0.499439714694604
XC3002,LOWER_LIMB_R,FEAR,SUMMARY,0.474350395896063
XC3002,WRIST_L,FEAR,SUMMARY,0.786762937816802
XC3002,WRIST_R,FEAR,SUMMARY,0.783372365339578
XC3002,LTORSO,FEAR,SUMMARY,0.706729679784404
XJ1802,UTORSO,FEAR,SUMMARY,0.172493891463122
XJ1802,HEAD,FEAR,SUMMARY,0.217597858815657
XJ1802,UPPER_LIMB_L,FEAR,SUMMARY,0.17547674807628
XJ1802,UPPER_LIMB_R,FEAR,SUMMARY,0.163800602208096
XJ1802,LOWER_LIMB_L,FEAR,SUMMARY,0.12184955949593
XJ1802,LOWER_LIMB_R,FEAR,SUMMARY,0.11245399799264
XJ1802,WRIST_L,FEAR,SUMMARY,0.198059551689528
XJ1802,WRIST_R,FEAR,SUMMARY,0.161425225828036
XJ1802,LTORSO,FEAR,SUMMARY,0.182502862323165
XM2301,UTORSO,FEAR,SUMMARY,0.269989963198394
XM2301,HEAD,FEAR,SUMMARY,0.271763131482101
XM2301,UPPER_LIMB_L,FEAR,SUMMARY,0.297323519571763
XM2301,UPPER_LIMB_R,FEAR,SUMMARY,0.313415858146537
XM2301,LOWER_LIMB_L,FEAR,SUMMARY,0.206025771149442
XM2301,LOWER_LIMB_R,FEAR,SUMMARY,0.158865952189677
XM2301,WRIST_L,FEAR,SUMMARY,0.307962529274005
XM2301,WRIST_R,FEAR,SUMMARY,0.351789896286383
XM2301,LTORSO,FEAR,SUMMARY,0.27096018735363
XM3001,UTORSO,FEAR,SUMMARY,0.496061315733447
XM3001,HEAD,FEAR,SUMMARY,0.513415858146537
XM3001,UPPER_LIMB_L,FEAR,SUMMARY,0.549079959852794
XM3001,UPPER_LIMB_R,FEAR,SUMMARY,0.50689193710271
XM3001,LOWER_LIMB_L,FEAR,SUMMARY,0.392146202743393
XM3001,LOWER_LIMB_R,FEAR,SUMMARY,0.276095684175309
XM3001,WRIST_L,FEAR,SUMMARY,0.581632653061225
XM3001,WRIST_R,FEAR,SUMMARY,0.529106724657076
XM3001,LTORSO,FEAR,SUMMARY,0.516612238480079
XP1500,UTORSO,FEAR,SUMMARY,0.531357401380821
XP1500,HEAD,FEAR,SUMMARY,0.511341585814654
XP1500,UPPER_LIMB_L,FEAR,SUMMARY,0.548343927735028
XP1500,UPPER_LIMB_R,FEAR,SUMMARY,0.545098695215791
XP1500,LOWER_LIMB_L,FEAR,SUMMARY,0.345769801741016
XP1500,LOWER_LIMB_R,FEAR,SUMMARY,0.341948254711721
XP1500,WRIST_L,FEAR,SUMMARY,0.55536968885915
XP1500,WRIST_R,FEAR,SUMMARY,0.572097691535631
XP1500,LTORSO,FEAR,SUMMARY,0.523854131816661
XR2302,UTORSO,FEAR,SUMMARY,0.345235560692235
XR2302,HEAD,FEAR,SUMMARY,0.316226162596186
XR2302,UPPER_LIMB_L,FEAR,SUMMARY,0.294145199063232
XR2302,UPPER_LIMB_R,FEAR,SUMMARY,0.328638340582135
XR2302,LOWER_LIMB_L,FEAR,SUMMARY,0.280918924947028
XR2302,LOWER_LIMB_R,FEAR,SUMMARY,0.199648711943794
XR2302,WRIST_L,FEAR,SUMMARY,0.291234526597524
XR2302,WRIST_R,FEAR,SUMMARY,0.326865172298428
XR2302,LTORSO,FEAR,SUMMARY,0.279892940782871
XT2701,UTORSO,FEAR,SUMMARY,0.198971988199155
XT2701,HEAD,FEAR,SUMMARY,0.17571094011375
XT2701,UPPER_LIMB_L,FEAR,SUMMARY,0.23716962194714
XT2701,UPPER_LIMB_R,FEAR,SUMMARY,0.220843091334895
XT2701,LOWER_LIMB_L,FEAR,SUMMARY,0.160435485669678
XT2701,LOWER_LIMB_R,FEAR,SUMMARY,0.141574662651946
XT2701,WRIST_L,FEAR,SUMMARY,0.227333556373369
XT2701,WRIST_R,FEAR,SUMMARY,0.253094680495149
XT2701,LTORSO,FEAR,SUMMARY,0.223887587822014
XW3001,UTORSO,FEAR,SUMMARY,0.431354359925788
XW3001,HEAD,FEAR,SUMMARY,0.465640682502509
XW3001,UPPER_LIMB_L,FEAR,SUMMARY,0.442154566744731
XW3001,UPPER_LIMB_R,FEAR,SUMMARY,0.410103713616594
XW3001,LOWER_LIMB_L,FEAR,SUMMARY,0.381851752004306
XW3001,LOWER_LIMB_R,FEAR,SUMMARY,0.371975019516003
XW3001,WRIST_L,FEAR,SUMMARY,0.448143191702911
XW3001,WRIST_R,FEAR,SUMMARY,0.423720307795249
XW3001,LTORSO,FEAR,SUMMARY,0.45209100033456
XY1700,UTORSO,FEAR,SUMMARY,0.21763131482101
XY1700,HEAD,FEAR,SUMMARY,0.300033456005353
XY1700,UPPER_LIMB_L,FEAR,SUMMARY,0.257310137169622
XY1700,UPPER_LIMB_R,FEAR,SUMMARY,0.266912010705922
XY1700,LOWER_LIMB_L,FEAR,SUMMARY,0.157958414984029
XY1700,LOWER_LIMB_R,FEAR,SUMMARY,0.145268763243002
XY1700,WRIST_L,FEAR,SUMMARY,0.240715958514553
XY1700,WRIST_R,FEAR,SUMMARY,0.280361324857812
XY1700,LTORSO,FEAR,SUMMARY,0.267714954834393
