participantID,seq,exp,clipDynamicMedian,preDynamicMedian,clipMinusPre,clipOverPre,logClipOverPre,clipSelectedFrac,preSelectedFrac,valence,dominance,arousal,liking,familiarity
14-9UP0,4,14,23.8613627176079,24.1506594068884,-0.28929668928043,0.988021168101194,-0.0120511562601479,0.963812197785057,1,7.4,7,6.2,7.5,4
14-9UP0,5,34,24.4621425993532,24.2811247903669,0.181017808986336,1.00745508334351,0.00742743155556052,0.988300584970751,1,6.1,6.8,6.3,1,1
14-9UP0,6,37,24.2095147347164,24.5851678624592,-0.375653127742762,0.984720335047361,-0.0153976019338296,1,1,5.7,6.7,5.6,1,1
14-9UP0,7,36,24.1247175749321,22.6182597679026,1.50645780702954,1.06660361241263,0.064479406027147,0.99443241571296,1,3.2,4.6,5.5,3.7,2
14-9UP0,8,1,24.3828939062432,24.5782205009379,-0.195326594694677,0.992052858558771,-0.00797888827938034,0.989127058092575,1,5.1,6.4,7,6.4,4
14-9UP0,9,24,24.4330369017564,23.258521784193,1.17451511756335,1.05049827020226,0.0492645946592596,1,1,3.7,5.7,6.3,3.3,4
14-9UP0,10,22,24.7167946490634,22.3995008428254,2.31729380623792,1.10345292167438,0.0984442830717918,0.995006053268765,1,5.7,6.7,5.4,8.7,1
14-9UP0,11,8,24.4505044890797,24.2447593519137,0.205745137165941,1.00848616949253,0.0084503643791039,0.964795285359802,1,6,7.4,5.5,6.7,4
14-9UP0,12,17,24.3618731594691,22.8909437306043,1.47092942886481,1.06425813833522,0.0622779727114184,0.987862113610617,1,5,7.4,6,6.5,2
14-9UP0,13,25,24.2729181992115,23.8709034467847,0.402014752426819,1.01684120390847,0.0167009631921257,0.995406522737712,1,3.1,6.2,4.3,2.9,1
14-9UP0,14,27,24.2611893180245,24.7467167469441,-0.485527428919596,0.980380127437327,-0.0198148973853829,0.98978469275499,1,4.1,5.6,4.4,3.7,1
14-9UP0,15,28,24.6960581129643,24.1836355788454,0.512422534118965,1.02118881309009,0.0209674516543001,0.995817195972115,1,2.5,2.3,6.2,8.2,4
14-9UP0,16,30,24.6268102204772,24.196578817017,0.430231403460162,1.01778067084251,0.0176244438766272,0.986390349520569,1,3,3.5,5.9,5.5,2
14-9UP0,17,32,24.5978993685442,24.8477156192473,-0.249816250703113,0.989946107942832,-0.0101047737565987,1,1,3.5,5.6,4.6,3.4,1
14-9UP0,18,39,24.1659755527289,24.3466799692104,-0.180704416481507,0.992577862085918,-0.00744981903346774,0.992272024729521,1,3.4,5.4,5.3,1.6,1
14-9UP0,19,11,24.5086397760756,24.515590911554,-0.00695113547848436,0.999716460618732,-0.000283579586158452,0.987434067638846,1,5.5,6,5.4,6.7,1
14-9UP0,20,40,24.0963855421687,24.8660450790143,-0.769659536845587,0.969047770387293,-0.0314413696612124,0.987764846314533,1,5.9,7.7,5.6,1.4,1
14-9UP0,21,4,24.5434548508393,23.8362998653209,0.707154985518446,1.02966714588732,0.0292355906816188,1,1,8,7,6.5,8.6,5
14-9UP0,22,29,24.4761010270793,24.0585575980557,0.417543429023603,1.01735529768656,0.0172064146454452,0.998158661961025,1,6.4,5.8,5.6,6.6,5
14-9UP0,23,9,24.2963589755087,24.9984663580128,-0.702107382504153,0.97191398174396,-0.0284879745859025,0.992844921449681,1,6.6,6.3,6.5,7.7,4
15-9UR2,1,39,19.8474567681836,19.7986310109173,0.0488257572662647,1.0024661178462,0.00246308196777812,1,1,6.6,5.6,6.5,3.6,1
15-9UR2,2,12,20.5851956771747,23.2168809841703,-2.63168530699559,0.886647766821481,-0.120307481716554,1,1,7.4,6.9,3.1,6.5,2
15-9UR2,3,18,21.7731956788915,20.0259121325785,1.74728354631304,1.08725113416784,0.0836526156478312,0.971028037383178,1,7.9,6.2,2.8,7.7,5
15-9UR2,4,21,21.2545858457031,20.865353986729,0.389231858974018,1.01865445749071,0.0184825971167353,1,1,4.1,4.1,6.2,4.3,1
15-9UR2,5,31,21.4969249819366,22.4439244328607,-0.946999450924075,0.957805977570591,-0.0431100501549199,0.991064430161467,1,4.3,4.6,5.7,4.5,2
15-9UR2,6,1,20.8912558650372,20.3837224961324,0.507533368904795,1.02489895400612,0.0245940262734602,0.98558809855881,1,6.8,4.4,6,5.8,5
15-9UR2,7,4,22.5792160867477,22.0124114477819,0.566804638965792,1.02574932057355,0.025423389969526,1,1,8,3.2,7.6,8.5,5
15-9UR2,8,23,21.3800930028348,21.7313184264162,-0.351225423581429,0.98383782259826,-0.0162942099459369,1,1,3.8,5.9,4.2,4.4,4
15-9UR2,9,19,21.3241066291511,20.7202541289813,0.603852500169779,1.0291431029953,0.0287265171488633,1,1,8,6.2,6,9,5
15-9UR2,10,3,21.736562467089,21.1458381683939,0.590724298695093,1.02793572399405,0.0275526397805684,0.994890510948905,1,9,4.2,6.6,9,5
15-9UR2,11,40,21.7313241099898,20.9891193984468,0.742204711543017,1.03536140308954,0.0347505474966071,0.978118487645132,1,6.3,5.6,4.2,5.4,3
15-9UR2,12,25,20.2618770837747,18.7000171389455,1.56185994482923,1.08352184563384,0.0802167038896338,1,1,4.3,5.7,4.1,4,1
15-9UR2,13,5,21.112161452541,18.8153405457013,2.2968209068397,1.12207171596288,0.115176723028319,1,1,7.5,4.4,5.4,8.3,5
15-9UR2,14,2,20.6652349513613,19.9761048432362,0.689130108125148,1.03449772182981,0.0339160160065586,1,1,4.2,3.9,6.6,3,2
15-9UR2,15,6,21.0229946973855,21.9813571592079,-0.95836246182245,0.956401124148925,-0.0445778680024591,1,1,5.3,4.3,6.5,3.3,2
15-9UR2,16,26,19.795763116253,19.9589995670014,-0.1632364507484,0.99182141117843,-0.0082122169584417,0.993241068554876,1,5.8,6.2,4,5.8,1
15-9UR2,17,14,20.0102723385661,20.8994287502853,-0.889156411719281,0.957455468168854,-0.0434760674487261,1,1,6.5,5.7,4.5,6.8,4
15-9UR2,18,34,20.1943373055713,19.3889970570588,0.805340248512543,1.04153594155193,0.0406964905348127,1,1,3.5,3.6,7.1,2.4,1
15-9UR2,19,17,20.9497577988658,21.0338227468615,-0.0840649479956994,0.996003344279953,-0.00400466369237977,0.996284929736715,1,5.5,5.4,5.4,5.7,1
15-9UR2,20,7,19.4359156716707,18.5180090931712,0.91790657849949,1.04956831881231,0.0483789546937421,1,1,4,3.6,6.4,1,5
15-9UR2,21,37,21.0743792082358,19.0677857525793,2.00659345565646,1.10523473893056,0.10005774583025,0.991695393293638,1,1,2.5,7.8,1,1
15-9UR2,22,13,19.2386812837173,19.3654954558226,-0.126814172105281,0.993451540013806,-0.00656999521683818,1,1,8.1,6.1,6,8.2,1
15-9UR2,23,32,22.5312637489738,21.8866290271301,0.644634721843719,1.02945335807742,0.0290279410464865,1,1,4.6,4.3,6.2,3.9,2
15-9UR2,24,8,20.5685969412324,17.3269400324197,3.24165690881266,1.18708767403519,0.171502974766088,1,1,7.9,3.2,6.9,7.8,5
15-9UR2,25,24,20.1293990377383,18.9058869895839,1.22351204815439,1.06471592942603,0.0627080306485266,1,1,2,2.8,6.1,8.5,5
15-9UR2,26,29,19.9418804358259,19.7525783665555,0.189302069270326,1.00958366375049,0.00953803176115432,0.997855063582044,1,1.5,3.3,6.8,9,5
15-9UR2,27,11,18.7289169734013,17.8273017548745,0.90161521852681,1.05057496815413,0.0493376030156567,0.990246168137483,1,8.5,3.8,6.2,8.3,1
15-9UR2,28,36,21.5735819512293,19.3375498861656,2.23603206506362,1.1156316119791,0.10942071267226,1,1,4,3.7,6.6,5.7,2
15-9UR2,29,30,20.5464444340605,19.8703883506754,0.676056083385095,1.03402329493787,0.0334573047859193,1,1,1.5,2.5,7.2,5.6,4
15-9UR2,30,20,19.3036670342976,19.8560584647884,-0.552391430490804,0.972180207291876,-0.0282140932574343,0.994370602032838,1,7.2,4.3,6.2,5,5
15-9UR2,31,27,20.1491850136256,20.2337629074976,-0.0845778938719768,0.995819962195928,-0.00418879858421207,0.992165465371357,1,7.2,3.7,6.7,7.4,3
15-9UR2,32,28,20.9714842841434,19.1645663565219,1.80691792762152,1.09428431063908,0.0901005519905598,1,1,2.9,3.9,6.1,6.4,1
15-9UR2,33,10,19.5352431083996,19.5541746744867,-0.0189315660871543,0.999031840187464,-0.000968628781963703,0.986184414778019,1,3.4,3.4,7.1,2.7,1
15-9UR2,34,33,20.3459865241651,19.1764437643184,1.16954275984675,1.06098851143729,0.059201031521661,1,1,3.6,3.3,6.7,3.3,1
15-9UR2,35,22,20.098267435359,20.4436700224031,-0.345402587044173,0.983104668258406,-0.0170396861123377,1,1,4.8,6.3,4.5,6.8,1
15-9UR2,36,15,21.1498762025644,17.8846864964998,3.26518970606465,1.18256902108425,0.167689208462166,1,1,7.2,6,4.2,6.3,1
15-9UR2,37,38,19.6760629645116,18.0620491603287,1.61401380418284,1.0893593960384,0.0855898134152867,0.988801604546214,1,2.4,3.5,7,1,1
15-9UR2,38,9,20.2843403690367,20.898066869089,-0.613726500052291,0.970632379353706,-0.0298074824255812,1,1,7.2,5.7,5.9,7.7,5
16-9USC,1,1,24.0585575980557,24.4143888365558,-0.355831238500091,0.985425347286707,-0.0146819063629271,0.971410814170292,1,8.6,7.6,6.2,6.8,3
16-9USC,2,25,23.2597493939232,20.313785299085,2.94596409483825,1.14502290200788,0.135424638559775,0.962339252908757,1,5.9,6.9,2.4,3.1,1
16-9USC,3,36,23.8159920594341,20.90895978975,2.90703226968409,1.1390328499799,0.130179525120177,0.994277760593876,1,2,1.3,6.6,1,1
16-9USC,4,12,25.6802848130516,23.0951937712811,2.58509104177057,1.11193199188418,0.106099035580604,0.939356435643564,1,7.2,4.6,2.1,7.1,1
16-9USC,5,23,24.7720072152172,20.8312212451078,3.94078597010943,1.18917690536434,0.173261391640701,0.947473813924831,1,3.5,2.1,3.1,1,1
16-9USC,6,2,25.7710086044161,23.5068443489956,2.26416425542048,1.09631936221661,0.0919585349641004,0.993914807302231,1,7.1,5,5,9,5
16-9USC,7,21,25.2228997615648,23.3171799889215,1.9057197726433,1.08173028528959,0.0785618751262688,0.973226238286479,1,5,5,5,3.3,1
16-9USC,8,14,26.709269518826,22.8996467019696,3.80962281685648,1.16636164157628,0.153889195565753,0.80605398658137,1,7.3,6.7,7,7.1,3
16-9USC,9,5,25.0371515867989,23.229136906147,1.80801468065188,1.0778339155672,0.0749533934253959,0.954104420144771,1,6,6.2,6.2,6.7,3
16-9USC,10,31,23.7633493922985,22.8162184605487,0.94713093174985,1.04151130185695,0.040672833178923,0.949921507064364,1,4.4,3.7,5.8,1,1
16-9USC,11,30,22.0511681499149,23.1013542643826,-1.05018611446774,0.954540062783812,-0.0465256641630423,0.99891724671307,1,5,5,5,4.2,4
16-9USC,12,19,24.3174363548429,22.5741720014156,1.74326435342731,1.07722384472476,0.0743872175483729,0.961788366336634,1,7.3,5.8,5,7.1,3
16-9USC,13,26,23.6697405615669,22.0692238617472,1.60051669981975,1.07252256399438,0.070013410288119,0.994522313516997,1,5.9,5,5,6.8,1
16-9USC,14,37,22.2797369973309,23.4365113639495,-1.15677436661858,0.950642211690347,-0.0506175104753149,0.979428391959799,1,1,4.5,7.1,1,1
16-9USC,15,4,23.9756008941354,20.5048439774649,3.47075691667049,1.16926521950057,0.156375534003175,0.836483786691256,1,6.9,5,5,6.3,3
16-9USC,16,15,23.6937780822953,22.5514643743368,1.14231370795854,1.05065363778587,0.0494124826661177,0.994893221912721,1,6.3,5,3.6,5.9,1
16-9USC,17,17,23.1984846049303,24.1140946236972,-0.915610018766863,0.962030089329289,-0.0387095509165002,0.947411003236246,1,5,5,1.2,1,1
16-9USC,18,22,23.7633493922986,23.6553032646233,0.108046127675284,1.00456752240572,0.00455712292979296,0.826297473142684,1,5,2.4,1.9,1.1,1
16-9USC,19,39,23.2793200742,21.8761641174447,1.40315595675521,1.06414085893771,0.0621677683768226,0.981613102595797,1,2.2,2.8,3.4,1,1
16-9USC,20,24,24.0183001281309,22.0743894180762,1.94391071005468,1.08806181105344,0.0843979584500315,0.984005686866892,1,3.3,2.6,2.5,7.9,5
16-9USC,21,6,24.2024596523185,22.4806771028695,1.72178254944899,1.07658944352834,0.0737981217170597,0.980407281703178,1,7,5,6.2,6.4,1
16-9USC,22,32,23.2646436074217,23.061889490663,0.202754116758772,1.0087917391522,0.00875331684856558,1,1,4.2,3.3,4.1,1,1
16-9USC,23,27,24.342003535943,22.3052725208953,2.03673101504766,1.09131164002321,0.0873803122792479,0.996228786926461,1,5,5,5,5.6,3
16-9USC,24,33,22.9840101893252,21.9346916808655,1.04931850845963,1.04783830672099,0.0467292865153431,0.945490584737364,1,5,5.7,4.4,1,1
16-9USC,25,29,22.8822391382969,23.0828660763937,-0.200626938096804,0.99130840436223,-0.00872958785733344,0.990943975441289,1,6.1,3.7,3.3,6.2,4
16-9USC,26,11,23.9328254793445,19.602146361085,4.33067911825949,1.22092882271591,0.199611899175429,0.985419574996122,1,7.2,5.7,4,7.8,1
