subjectID,markerGroup,emotionA,emotionB,fearSummary
MB0502,WRIST_L,DISGUST,SUMMARY,0.207131563197031
MB0502,WRIST_R,DISGUST,SUMMARY,0.186141500911104
MB0502,LTORSO,DISGUST,SUMMARY,0.223341479473749
MJ1800,UTORSO,DISGUST,SUMMARY,0.278894195037631
MJ1800,HEAD,DISGUST,SUMMARY,0.200957583321187
MJ1800,UPPER_LIMB_L,DISGUST,SUMMARY,0.274811943273072
MJ1800,UPPER_LIMB_R,DISGUST,SUMMARY,0.243068405165718
MJ1800,LOWER_LIMB_L,DISGUST,SUMMARY,0.138213096763147
MJ1800,LOWER_LIMB_R,DISGUST,SUMMARY,0.110238665925718
MJ1800,WRIST_L,DISGUST,SUMMARY,0.273869057916846
MJ1800,WRIST_R,DISGUST,SUMMARY,0.274630747554711
MJ1800,LTORSO,DISGUST,SUMMARY,0.276450046800605
MS2002,UTORSO,DISGUST,SUMMARY,0.209482653902889
MS2002,HEAD,DISGUST,SUMMARY,0.157914970848208
MS2002,UPPER_LIMB_L,DISGUST,SUMMARY,0.136341352081211
MS2002,UPPER_LIMB_R,DISGUST,SUMMARY,0.138264687557288
MS2002,LOWER_LIMB_L,DISGUST,SUMMARY,0.0378894872082745
MS2002,LOWER_LIMB_R,DISGUST,SUMMARY,0.0597093051452423
MS2002,WRIST_L,DISGUST,SUMMARY,0.153030577464855
MS2002,WRIST_R,DISGUST,SUMMARY,0.225088182801647
MS2002,LTORSO,DISGUST,SUMMARY,0.206987400020151
MT2401,UTORSO,DISGUST,SUMMARY,0.131839203049216
MT2401,HEAD,DISGUST,SUMMARY,0.145318233324701
MT2401,UPPER_LIMB_L,DISGUST,SUMMARY,0.141285529110903
MT2401,UPPER_LIMB_R,DISGUST,SUMMARY,0.19028979431366
MT2401,LOWER_LIMB_L,DISGUST,SUMMARY,0.128572925200981
MT2401,LOWER_LIMB_R,DISGUST,SUMMARY,0.16044414802053
MT2401,WRIST_L,DISGUST,SUMMARY,0.181281968151744
MT2401,WRIST_R,DISGUST,SUMMARY,0.251462280824613
MT2401,LTORSO,DISGUST,SUMMARY,0.193286708878163
RC2602,UTORSO,DISGUST,SUMMARY,0.0976041073639493
RC2602,HEAD,DISGUST,SUMMARY,0.115658714172382
